season,game_id,away_team_abv,away_team_id,home_team_abv,home_team_id,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,VisTimeouts,HomeTimeouts,BallOn_Side,BallOn_YardNum,yardline_100,DriveNum,pos_team_ID,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,VisScore,HomeScore,Down,Distance,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,FootballZone,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRolePassDefender,FootballMainScoringPlay,FootballConvAttPts,MapRoleTackler2,MapRolePunter,MapRolePuntreturner,FootballPuntYards,MapRoleSacker1,FootballTimeoutTeamId,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballPuntRetYards,FootballExtraYards_IndivOrTeam,FootballExtraYards_TeamId,FootballExtraYards_PlayerId,FootballExtraYards_Yards,MapRoleInterceptor,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleQbHitter
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,356,1676780109.0,83709,2023-02-18 23:15:09.000000,EventFootballTimeout,Timeout by Orlando Guardians at 1:37,,True,4,1,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,153,2302002-ORL-at-HOU,97,97,97,1:37,2,3,Visitor,6,0,33,2,,,,1.0,12,30,3.0,6.0,,,,StatusOfficial,,,,,,,,Visitor,8.0,2.0,2.0,0:11, ,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,358,1676780133.0,83733,2023-02-18 23:15:33.000000,EventFootballRush,3-6-ORL 6 (1:31) 14 C. McDonald rush to ORL 3 for 3 yards (34 N. Coe),,True,4,1,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,154,2302002-ORL-at-HOU,91,91,91,1:31,1,3,Visitor,6,0,33,2,,,,1.0,12,30,3.0,6.0,20308,,,StatusOfficial,,,,,21982,3,3.0,Visitor,8.0,3.0,5.0,0:21, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,360,1676780146.0,83746,2023-02-18 23:15:46.000000,EventFootballTimeout,Timeout by Orlando Guardians at 1:27,,True,4,1,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,155,2302002-ORL-at-HOU,87,87,87,1:27,1,3,Visitor,3,0,33,2,,,,1.0,12,30,4.0,3.0,,,,StatusOfficial,,,,,,,,Visitor,8.0,3.0,5.0,0:21, ,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,362,1676780199.0,83799,2023-02-18 23:16:39.000000,EventFootballFg,4-3-ORL 3 (1:23) 8 H. Duplessis 22 yard field goal is GOOD,,True,4,1,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,156,2302002-ORL-at-HOU,83,83,83,1:23,0,3,Visitor,3,0,33,2,,,,1.0,12,30,4.0,3.0,,20424,,StatusOfficial,ResultKickMade,,,,,,22.0,Visitor,8.0,4.0,5.0,0:30,FG,,,,ScoreTypeFg,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,364,1676780271.0,83871,2023-02-18 23:17:51.000000,EventFootballKickoff,8 H. Duplessis kicks from HOU 30. 17 E. Rogers to ORL 23 for 10 yards (11 T. Beckett),,True,4,1,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,157,2302002-ORL-at-HOU,82,82,82,1:22,0,3,Home,30,0,34,4,,,,0.0,12,33,,,20107,21448,20801,StatusOfficial,ResultKickReturned,10.0,Visitor,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,366,1676780326.0,83926,2023-02-18 23:18:46.000000,EventFootballPass,1-10-ORL 23 (1:14) 12 Q. Dormady pass to 16 D. Byrd to ORL 29 for 6 yards (52 E. Ellerbee),,True,4,1,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,158,2302002-ORL-at-HOU,74,74,74,1:14,0,3,Visitor,23,0,34,4,,,,0.0,12,33,1.0,10.0,21857,,,StatusOfficial,ResultPassComplete,,,,,1,6.0,Visitor,23.0,1.0,6.0,0:09, ,20407,20242,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,368,1676780346.0,83946,2023-02-18 23:19:06.000000,EventFootballPass,2-4-ORL 29 (1:10) 12 Q. Dormady pass to 16 D. Byrd to ORL 34 for 5 yards,,True,4,1,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,159,2302002-ORL-at-HOU,70,70,70,1:10,0,3,Visitor,29,0,34,4,,,,0.0,12,33,2.0,4.0,,,,StatusOfficial,ResultPassComplete,,,,,1,5.0,Visitor,23.0,2.0,11.0,0:18, ,20407,20242,,,,21857,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,370,1676780370.0,83970,2023-02-18 23:19:30.000000,EventFootballPass,1-10-ORL 34 (1:05) 12 Q. Dormady pass to 18 A. Jamiel to ORL 38 for 4 yards (9 N. Holley),,True,4,1,5,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,160,2302002-ORL-at-HOU,65,65,65,1:05,0,3,Visitor,34,0,34,4,,,,0.0,12,33,1.0,10.0,20707,,,StatusOfficial,ResultPassComplete,,,,,2,4.0,Visitor,23.0,3.0,15.0,0:18, ,20407,20783,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,377,1676780434.0,84034,2023-02-18 23:20:34.000000,EventFootballPenalty,"2-6-ORL 38 (0:53) PENALTY on Houston Roughnecks, 5 yards",,True,4,0,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,162,2302002-ORL-at-HOU,53,53,53,0:53,0,3,Visitor,38,0,34,4,,,,0.0,12,33,2.0,6.0,,,,StatusOfficial,,,,,,,,Visitor,23.0,3.0,20.0,0:33, ,,,,,,,,,,,,2,TM,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,389,1676780440.0,84040,2023-02-18 23:20:40.000000,EventFootballPass,2-1-ORL 43 (0:47) 12 Q. Dormady pass to 10 D. Thomas to HOU 30 for 27 yards (52 E. Ellerbee),,True,4,0,47,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,163,2302002-ORL-at-HOU,47,47,47,0:47,0,3,Visitor,43,0,34,4,,,,0.0,12,33,2.0,1.0,21857,,,StatusOfficial,ResultPassComplete,,,,,1,27.0,Visitor,23.0,8.0,56.0,1:14,INT,20407,21891,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,381,1676780480.0,84080,2023-02-18 23:21:20.000000,EventFootballPass,1-10-HOU 30 (0:42) 12 Q. Dormady pass to 10 D. Thomas to HOU 15 for 15 yards (29 A. Hendy),,True,4,0,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,164,2302002-ORL-at-HOU,42,42,42,0:42,0,3,Home,30,0,34,4,,,,0.0,12,33,1.0,10.0,20675,,,StatusOfficial,ResultPassComplete,,,,,2,15.0,Visitor,23.0,5.0,62.0,0:41, ,20407,21891,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,383,1676780509.0,84109,2023-02-18 23:21:49.000000,EventFootballPass,1-10-HOU 15 (0:37) 12 Q. Dormady pass incomplete to 18 A. Jamiel,,True,4,0,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,165,2302002-ORL-at-HOU,37,37,37,0:37,0,3,Home,15,0,34,4,,,,0.0,12,33,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,,3,,Visitor,23.0,6.0,62.0,0:46, ,20407,20783,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,385,1676780544.0,84144,2023-02-18 23:22:24.000000,EventFootballSack,2-10-HOU 15 (0:26) 12 Q. Dormady sacked at HOU 21 for -6 yards (33 T. Harris),,True,4,0,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,166,2302002-ORL-at-HOU,26,26,26,0:26,0,3,Home,15,0,34,4,,,,0.0,12,33,2.0,10.0,,,,StatusOfficial,,,,,,,-6.0,Visitor,23.0,7.0,56.0,1:10, ,20407,,,,,,,,,22857,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,390,1676780562.0,84162,2023-02-18 23:22:42.000000,EventFootballPass,3-16-HOU 21 (0:09) 12 Q. Dormady pass intended for 10 D. Thomas INTERCEPTED by 3 A. Harris returned 0 yards to ORL 35,,True,4,0,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,167,2302002-ORL-at-HOU,9,9,9,0:09,0,3,Home,21,0,34,4,,,,0.0,12,33,3.0,16.0,,,,StatusOfficial,ResultPassInterception,,Visitor,35.0,,2,,Visitor,23.0,8.0,56.0,1:14,INT,20407,21891,,,,,,,,,,,,,,,,,,,,20633,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,392,1676780630.0,84230,2023-02-18 23:23:50.000000,EventFootballRush,1-10-ORL 35 (0:03) 12 B. Silvers rush to ORL 36 for -1 yards,,True,4,0,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,168,2302002-ORL-at-HOU,3,3,3,0:03,0,3,Visitor,35,0,35,2,,,,1.0,12,33,1.0,10.0,,,,StatusOfficial,,,,,21984,2,-1.0,Visitor,35.0,1.0,-1.0,0:04, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,393,1676780771.8738935,,2023-02-18 23:26:11.873893,EventEnd,Game End Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,10020,2302002-ORL-at-HOU,0,0,0,0:00,0,3,Visitor,36,0,35,2,,,,1.0,12,33,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,FOOTBALL_XFL_2023_2_18_ORL@HOU,ORL,4,HOU,2,415,1677185141.3993275,,2023-02-23 15:45:41.399328,EventOfficial,Game Official Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_2_18_ORL@HOU,,QBStat,10025,2302002-ORL-at-HOU,0,0,0,0:00,0,3,Visitor,36,0,35,2,,,,1.0,12,33,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
