season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,down,ydstogo,FootballYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRolePassDefender,MapRoleInterceptor,MapRoleQbHitter,MapRoleTackler2,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,FootballConvAttPts,FootballTimeoutTeamId,MapRoleSacker1,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,MapRoleSacker2,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,320,1680468026.0,60026,2023-04-02 20:40:26.000000,EventFootballPenalty,"FROM HOU 2 (3:54) PENALTY on (HOU) 11 T. Beckett, 1 yards",,True,4,3,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,135,2302026-STL-at-HOU,234,234,234,3:54,5,,,0.0,STL,HOU,0.0,2,3,2,2,Home,2,20,2,0,23,15,,,,StatusOfficial,,,,,,,,,,,,,,Visitor,26.0,11.0,73.0,6:49,TD,,,,,,,2,20107,1.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,326,1680468077.0,60077,2023-04-02 20:41:17.000000,EventFootballPat1PtRush,"FROM HOU 1 (3:54) 23 B. Hill 1-pt conversion rush attempt GOOD PENALTY on (HOU) 52 E. Ellerbee, 15 yards",,True,4,3,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,136,2302026-STL-at-HOU,234,234,234,3:54,5,,,0.0,STL,HOU,0.0,2,3,2,2,Home,1,20,1,0,23,15,,,,StatusOfficial,,,,,20688,,,1.0,,,,,,,,,,,,,,,,,,2,21857,15.0,ResultPenaltyOnkickoffpat,NA,ScoreTypeConv,1.0,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,328,1680468164.0,60164,2023-04-02 20:42:44.000000,EventFootballKickoff,FROM STL 45 (3:54) 2 D. Hageman kicks from STL 45. 20 D. Lee to HOU 30 for 27 yards (53 C. Wells),,True,4,3,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,137,2302026-STL-at-HOU,234,234,234,3:54,2,,,1.0,HOU,STL,0.0,2,3,3,3,Visitor,45,21,45,0,24,15,21833,22008,20940,StatusOfficial,ResultKickReturned,27.0,Home,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,330,1680468227.0,60227,2023-04-02 20:43:47.000000,EventFootballRush,"1-10-HOU 30 (3:41) 14 C. McDonald rush to HOU 37 for 7 yards (96 L. London, 53 C. Wells)",,True,4,3,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,138,2302026-STL-at-HOU,221,221,221,3:41,2,,,1.0,HOU,STL,0.0,2,3,3,3,Home,30,21,70,0,24,15,20965,,,StatusOfficial,,,,,21982,1.0,10.0,7.0,,,,,,Home,30.0,1.0,7.0,0:26, ,,,,,,21833,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,332,1680468252.0,60252,2023-04-02 20:44:12.000000,EventFootballPass,2-3-HOU 37 (3:16) 14 C. McDonald pass to 2 C. Byrd to HOU 44 for 7 yards (38 B. Sebastian),,True,4,3,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,139,2302026-STL-at-HOU,196,196,196,3:16,2,,,1.0,HOU,STL,0.0,2,3,3,3,Home,37,21,63,0,24,15,21389,,,StatusOfficial,ResultPassComplete,,,,,2.0,3.0,7.0,,,,,,Home,30.0,2.0,14.0,0:43, ,21982,20241,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,334,1680468276.0,60276,2023-04-02 20:44:36.000000,EventFootballRush,1-10-HOU 44 (2:55) 22 M. Borghi rush to STL 43 for 13 yards (26 N. Meadors),,True,4,2,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,140,2302026-STL-at-HOU,175,175,175,2:55,2,,,1.0,HOU,STL,0.0,2,3,3,3,Home,44,21,56,0,24,15,22352,,,StatusOfficial,,,,,20149,1.0,10.0,13.0,,,,,,Home,30.0,3.0,27.0,1:20, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,336,1680468306.0,60306,2023-04-02 20:45:06.000000,EventFootballPass,1-10-STL 43 (2:28) 14 C. McDonald pass incomplete to 2 C. Byrd,,True,4,2,28,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,141,2302026-STL-at-HOU,148,148,148,2:28,2,,,1.0,HOU,STL,0.0,2,3,3,3,Visitor,43,21,43,0,24,15,,,,StatusOfficial,ResultPassIncomplete,,,,,1.0,10.0,,,,,,,Home,30.0,4.0,27.0,1:26, ,21982,20241,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,338,1680468333.0,60333,2023-04-02 20:45:33.000000,EventFootballRush,2-10-STL 43 (2:04) 14 C. McDonald rush to STL 42 for 1 yard (56 T. Feeney),,True,4,2,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,142,2302026-STL-at-HOU,124,124,124,2:04,2,,,1.0,HOU,STL,0.0,2,3,3,3,Visitor,43,21,43,0,24,15,22503,,,StatusOfficial,,,,,21982,2.0,10.0,1.0,,,,,,Home,30.0,5.0,28.0,1:54, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,340,1680468540.0,60540,2023-04-02 20:49:00.000000,EventFootballPass,3-9-STL 42 (1:56) 14 C. McDonald pass incomplete to 1 D. Burnett,,True,4,1,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,143,2302026-STL-at-HOU,116,116,116,1:56,2,,,1.0,HOU,STL,0.0,2,3,3,3,Visitor,42,21,42,0,24,15,,,,StatusOfficial,ResultPassIncomplete,,,,,3.0,9.0,,,,,,,Home,30.0,6.0,28.0,1:58, ,21982,20229,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,342,1680468582.0,60582,2023-04-02 20:49:42.000000,EventFootballPass,4-9-STL 42 (1:44) 14 C. McDonald pass incomplete to 26 B. Alleyne,,True,4,1,44,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,144,2302026-STL-at-HOU,104,104,104,1:44,2,,,1.0,HOU,STL,0.0,2,3,3,3,Visitor,42,21,42,0,24,15,,,,StatusOfficial,ResultPassIncomplete,,,,,4.0,9.0,,,,,,,Home,30.0,7.0,28.0,2:10,DOWNS,21982,20033,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,344,1680468645.0,60645,2023-04-02 20:50:45.000000,EventFootballRush,1-10-STL 42 (1:38) 21 M. Durant rush to STL 45 for 3 yards (52 E. Ellerbee),,True,4,1,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,145,2302026-STL-at-HOU,98,98,98,1:38,5,,,0.0,STL,HOU,0.0,2,3,2,2,Visitor,42,22,58,0,24,15,21857,,,StatusOfficial,,,,,21856,1.0,10.0,3.0,,,,,,Visitor,42.0,1.0,3.0,0:14, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,346,1680468673.0,60673,2023-04-02 20:51:13.000000,EventFootballTimeout,2-7-STL 45 (1:30) Timeout by Houston Roughnecks at 1:30,,True,4,1,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,146,2302026-STL-at-HOU,90,90,90,1:30,5,,,0.0,STL,HOU,0.0,2,3,2,2,Visitor,45,22,55,0,24,15,,,,StatusOfficial,,,,,,2.0,7.0,,,,,,,Visitor,42.0,1.0,3.0,0:14, ,,,,,,,,,,,,,,2,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,348,1680468721.0,60721,2023-04-02 20:52:01.000000,EventFootballRush,2-7-STL 45 (1:24) 21 M. Durant rush to STL 44 for -1 yards (18 J. Mosley),,True,4,1,24,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,147,2302026-STL-at-HOU,84,84,84,1:24,5,,,0.0,STL,HOU,0.0,2,2,2,2,Visitor,45,22,55,0,24,15,21108,,,StatusOfficial,,,,,21856,2.0,7.0,-1.0,,,,,,Visitor,42.0,2.0,2.0,0:20, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,350,1680468735.0,60735,2023-04-02 20:52:15.000000,EventFootballTimeout,3-8-STL 44 (1:24) Timeout by Houston Roughnecks at 1:24,,True,4,1,24,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,148,2302026-STL-at-HOU,84,84,84,1:24,5,,,0.0,STL,HOU,0.0,2,2,2,2,Visitor,44,22,56,0,24,15,,,,StatusOfficial,,,,,,3.0,8.0,,,,,,,Visitor,42.0,2.0,2.0,0:20, ,,,,,,,,,,,,,,2,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,352,1680468789.0,60789,2023-04-02 20:53:09.000000,EventFootballPass,"3-8-STL 44 (1:18) 10 A. McCarron pass to 11 D. Shepherd to HOU 44 for 12 yards (3 A. Harris, 29 A. Hendy)",,True,4,1,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,149,2302026-STL-at-HOU,78,78,78,1:18,5,,,0.0,STL,HOU,0.0,2,1,2,2,Visitor,44,22,56,0,24,15,20633,,,StatusOfficial,ResultPassComplete,,,,,3.0,8.0,12.0,,,,,,Visitor,42.0,3.0,14.0,0:34, ,22026,21822,,,,20675,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,354,1680468827.0,60827,2023-04-02 20:53:47.000000,EventFootballRush,1-10-HOU 44 (0:50) 10 A. McCarron rush to HOU 45 for -1 yards,,True,4,0,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,150,2302026-STL-at-HOU,50,50,50,0:50,5,,,0.0,STL,HOU,0.0,2,1,2,2,Home,44,22,44,0,24,15,,,,StatusOfficial,,,,,22026,1.0,10.0,-1.0,,,,,,Visitor,42.0,4.0,13.0,0:54, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,356,1680468840.0,60840,2023-04-02 20:54:00.000000,EventFootballTimeout,2-11-HOU 45 (0:50) Timeout by Houston Roughnecks at 0:50,,True,4,0,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,151,2302026-STL-at-HOU,50,50,50,0:50,5,,,0.0,STL,HOU,0.0,2,1,2,2,Home,45,22,45,0,24,15,,,,StatusOfficial,,,,,,2.0,11.0,,,,,,,Visitor,42.0,4.0,13.0,0:54, ,,,,,,,,,,,,,,2,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,358,1680468886.0,60886,2023-04-02 20:54:46.000000,EventFootballRush,2-11-HOU 45 (0:41) 10 A. McCarron rush to HOU 46 for -1 yards,,True,4,0,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,152,2302026-STL-at-HOU,41,41,41,0:41,5,,,0.0,STL,HOU,0.0,2,0,2,2,Home,45,22,45,0,24,15,,,,StatusOfficial,,,,,22026,2.0,11.0,-1.0,,,,,,Visitor,42.0,5.0,12.0,1:08, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,361,1680468908.0,60908,2023-04-02 20:55:08.000000,EventFootballRush,3-12-HOU 46 (0:19) 10 A. McCarron rush to HOU 47 for -1 yards,,True,4,0,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,153,2302026-STL-at-HOU,19,19,19,0:19,5,,,0.0,STL,HOU,0.0,2,0,2,2,Home,46,22,46,0,24,15,,,,StatusOfficial,,,,,22026,3.0,12.0,-1.0,,,,,,Visitor,42.0,6.0,11.0,1:44,HALF,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,362,1680468940.3435285,,2023-04-02 20:55:40.343529,EventEnd,Game End Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,10020,2302026-STL-at-HOU,0,0,0,0:00,5,,,0.0,STL,HOU,0.0,2,0,2,2,Home,47,22,47,0,24,15,,,,,,,,,,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_2_STL@HOU,STL,5,HOU,2,outdoors,364,1680469106.6158257,,2023-04-02 20:58:26.615826,EventOfficial,Game Official Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_2_STL@HOU,,QBStat,10025,2302026-STL-at-HOU,0,0,0,0:00,5,,,0.0,STL,HOU,0.0,2,0,2,2,Home,47,22,47,0,24,15,,,,,,,,,,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
