season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,PossTeamAbv,LastPlaySummary,LastPlayStatus,home_team_has_pos,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,VisScore,HomeScore,MapRoleTackler1,MapRoleTackler2,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleRusher,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,MapRolePassDefender,FootballMainScoringPlay,FootballConvAttPts,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballTimeoutTeamId,MapRoleSacker1,MapRoleSacker2,MapRoleQbHitter,FootballZone,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleInterceptor,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,320,1679967226.0,77626,2023-03-28 01:33:46.000000,EventFootballRush,"2-8-HOU 31 (7:17) 10 J. Ta'amu rush to HOU 32 for -1 yards (47 C. Rivers, 57 C. Wiley)",,True,4,7,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,140,2302024-HOU-at-DC,437,437,437,7:17,8,,,,1.0,1,3,3,3,Visitor,31,18,31,20,34,21820,22364,,,StatusOfficial,,,,,,,2.0,8.0,-1.0,Home,32.0,5.0,36.0,3:12, ,22296,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,322,1679967262.0,77662,2023-03-28 01:34:22.000000,EventFootballPass,3-9-HOU 32 (6:41) 10 J. Ta'amu pass incomplete to 11 L. Jackson Pass Defended by 25 J. Brannon,,True,4,6,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,141,2302024-HOU-at-DC,401,401,401,6:41,8,,,,1.0,1,3,3,3,Visitor,32,18,32,20,34,,,,,StatusOfficial,ResultPassIncomplete,,,,22296,20766,3.0,9.0,,Home,32.0,6.0,36.0,3:22, ,,,,,,21848,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,324,1679967301.0,77701,2023-03-28 01:35:01.000000,EventFootballFg,4-9-HOU 32 (6:14) 34 M. McCrane 50 yard field goal is GOOD,,True,4,6,14,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,142,2302024-HOU-at-DC,374,374,374,6:14,8,,,,1.0,1,3,3,3,Visitor,32,18,32,20,34,,,21028,,StatusOfficial,ResultKickMade,,,,,,4.0,9.0,50.0,Home,32.0,7.0,36.0,3:49,FG,,,,,,,ScoreTypeFg,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,326,1679967516.0,77916,2023-03-28 01:38:36.000000,EventFootballKickoff,FROM DC 30 (6:13) 34 M. McCrane kicks from DC 30. 20 D. Lee to HOU 38 for 29 yards (31 C. Lewis),,True,4,6,13,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,143,2302024-HOU-at-DC,373,373,373,6:13,2,,,,0.0,1,3,1,1,Home,30,19,30,20,37,20951,,34,20189,StatusOfficial,ResultKickReturned,29.0,Visitor,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,328,1679967572.0,77972,2023-03-28 01:39:32.000000,EventFootballPenalty,"1-10-HOU 38 (5:58) PENALTY on (HOU) 56 D. Parker, 10 yards",,True,4,5,58,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,144,2302024-HOU-at-DC,358,358,358,5:58,2,,,,0.0,1,3,1,1,Visitor,38,19,62,20,37,,,,,StatusOfficial,,,,,,,1.0,10.0,,Visitor,38.0,,-10.0,0:27, ,,,,,,,,,2,21189,10.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,330,1679967620.0,78020,2023-03-28 01:40:20.000000,EventFootballRush,1-20-HOU 28 (5:36) 14 C. McDonald rush to HOU 27 for -1 yards,,True,4,5,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,145,2302024-HOU-at-DC,336,336,336,5:36,2,,,,0.0,1,3,1,1,Visitor,28,19,72,20,37,,,,,StatusOfficial,,,,,,,1.0,20.0,-1.0,Visitor,38.0,1.0,-11.0,0:44, ,21982,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,333,1679967660.0,78060,2023-03-28 01:41:00.000000,EventFootballPass,2-21-HOU 27 (5:04) 14 C. McDonald pass to 1 D. Burnett to HOU 45 for 18 yards (29 K. Brice),,True,4,5,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,146,2302024-HOU-at-DC,304,304,304,5:04,2,,,,0.0,1,3,1,1,Visitor,27,19,73,20,37,20180,,,,StatusOfficial,ResultPassComplete,,,,21982,20229,2.0,21.0,18.0,Visitor,38.0,2.0,7.0,1:38, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,335,1679967691.0,78091,2023-03-28 01:41:31.000000,EventFootballPass,3-3-HOU 45 (4:33) 14 C. McDonald pass to 6 T. Harris to DC 25 for 30 yards QB Hit by 43 F. Bernard (15 M. Joseph),,True,4,4,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,147,2302024-HOU-at-DC,273,273,273,4:33,2,,,,0.0,1,3,1,1,Visitor,45,19,55,20,37,22862,,,,StatusOfficial,ResultPassComplete,,,,21982,20642,3.0,3.0,30.0,Visitor,38.0,3.0,37.0,1:59, ,,,,,,,,,,,,,,,,,22329,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,338,1679967722.0,78122,2023-03-28 01:42:02.000000,EventFootballPass,1-10-DC 25 (4:05) 14 C. McDonald pass incomplete to 10 J. Smith Pass Defended by 38 N. Rouse,,True,4,4,5,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,148,2302024-HOU-at-DC,245,245,245,4:05,2,,,,0.0,1,3,1,1,Home,25,19,25,20,37,,,,,StatusOfficial,ResultPassIncomplete,,,,21982,21441,1.0,10.0,,Visitor,38.0,4.0,37.0,2:19, ,,,,,,21350,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,340,1679967756.0,78156,2023-03-28 01:42:36.000000,EventFootballPass,2-10-DC 25 (3:35) 14 C. McDonald pass to 1 D. Burnett to DC 20 for 5 yards (26 D. Neal),,True,4,3,35,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,149,2302024-HOU-at-DC,215,215,215,3:35,2,,,,0.0,1,3,1,1,Home,25,19,25,20,37,21133,,,,StatusOfficial,ResultPassComplete,,,,21982,20229,2.0,10.0,5.0,Visitor,38.0,5.0,42.0,2:53, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,342,1679967792.0,78192,2023-03-28 01:43:12.000000,EventFootballRush,3-5-DC 20 (2:59) 14 C. McDonald rush to DC 8 for 12 yards (43 F. Bernard),,True,4,2,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,150,2302024-HOU-at-DC,179,179,179,2:59,2,,,,0.0,1,3,1,1,Home,20,19,20,20,37,22329,,,,StatusOfficial,,,,,,,3.0,5.0,12.0,Visitor,38.0,6.0,54.0,3:22, ,21982,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,344,1679967825.0,78225,2023-03-28 01:43:45.000000,EventFootballRush,1-8-DC 8 (2:25) 14 C. McDonald rush to DC 3 for 5 yards (15 M. Joseph),,True,4,2,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,151,2302024-HOU-at-DC,145,145,145,2:25,2,,,,0.0,1,3,1,1,Home,8,19,8,20,37,22862,,,,StatusOfficial,,,,,,,1.0,8.0,5.0,Visitor,38.0,7.0,59.0,3:57, ,21982,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,346,1679967852.0,78252,2023-03-28 01:44:12.000000,EventFootballRush,2-3-DC 3 (2:00) 14 C. McDonald rush to DC 1 for 2 yards (43 F. Bernard),,True,4,2,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,152,2302024-HOU-at-DC,120,120,120,2:00,2,,,,0.0,1,3,1,1,Home,3,19,3,20,37,22329,,,,StatusOfficial,,,,,,,2.0,3.0,2.0,Visitor,38.0,8.0,61.0,4:14, ,21982,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,348,1679968032.0,78432,2023-03-28 01:47:12.000000,EventFootballRush,"3-1-DC 1 (1:57) 14 C. McDonald rush for 1 yard, TOUCHDOWN",,True,4,1,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,153,2302024-HOU-at-DC,117,117,117,1:57,2,,,,0.0,1,3,1,1,Home,1,19,1,20,37,,,,,StatusOfficial,,,,,,,3.0,1.0,1.0,Visitor,38.0,9.0,62.0,4:17,TD,21982,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,350,1679968060.0,78460,2023-03-28 01:47:40.000000,EventFootballPat3PtPass,FROM DC 10 (1:57) 14 C. McDonald 3-pt conversion pass to 6 T. Harris NO GOOD,,True,4,1,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,154,2302024-HOU-at-DC,117,117,117,1:57,2,,,,0.0,1,3,1,1,Home,10,19,10,26,37,,,,,StatusOfficial,ResultPassIncomplete,,,,21982,20642,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,352,1679968181.0,78581,2023-03-28 01:49:41.000000,EventFootballKickoff,FROM HOU 30 (1:57) Preparing for Onside 4th Down attempt,,True,4,1,57,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,155,2302024-HOU-at-DC,117,117,117,1:57,2,,,,0.0,1,3,1,1,Visitor,30,20,70,26,37,,,,,StatusOfficial,ResultKickOnside4Thdown,,Visitor,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,355,1679968222.0,78622,2023-03-28 01:50:22.000000,EventFootballPass,"4-15-HOU 25 (1:50) 14 C. McDonald pass to 10 J. Smith to HOU 35 for 10 yards Fumbled by 10 J. Smith,  Recovered by 6 T. Harris (15 M. Joseph)",,True,4,1,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,156,2302024-HOU-at-DC,110,110,110,1:50,2,,,,0.0,1,3,1,1,Visitor,25,20,75,26,37,22862,,,,StatusOfficial,ResultPassComplete,,Visitor,33.0,21982,21441,4.0,15.0,10.0,Visitor,25.0,1.0,8.0,0:07,DOWNS,,,,,,,,,,,,,,,,,,,2,21441,2,20642,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,357,1679968292.0,78692,2023-03-28 01:51:32.000000,EventFootballRush,"1-10-HOU 33 (1:42) 4 A. Smith rush to HOU 29 for 4 yards (18 J. Mosley, 97 G. Logan)",,True,4,1,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,157,2302024-HOU-at-DC,102,102,102,1:42,8,,,,1.0,1,3,3,3,Visitor,33,21,33,26,37,21108,21946,,,StatusOfficial,,,,,,,1.0,10.0,4.0,Visitor,33.0,1.0,4.0,0:00, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,359,1679968306.0,78706,2023-03-28 01:51:46.000000,EventFootballTimeout,2-6-HOU 29 (1:42) Timeout by Houston Roughnecks at 1:42,,True,4,1,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,158,2302024-HOU-at-DC,102,102,102,1:42,8,,,,1.0,1,3,3,3,Visitor,29,21,29,26,37,,,,,StatusOfficial,,,,,,,2.0,6.0,,Visitor,33.0,1.0,4.0,0:00, ,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,361,1679968333.0,78733,2023-03-28 01:52:13.000000,EventFootballRush,2-6-HOU 29 (1:37) 4 A. Smith rush to HOU 25 for 4 yards (18 J. Mosley),,True,4,1,37,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,159,2302024-HOU-at-DC,97,97,97,1:37,8,,,,1.0,0,3,3,3,Visitor,29,21,29,26,37,21108,,,,StatusOfficial,,,,,,,2.0,6.0,4.0,Visitor,33.0,2.0,8.0,0:13, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,363,1679968370.0,78770,2023-03-28 01:52:50.000000,EventFootballRush,3-2-HOU 25 (0:59) 4 A. Smith rush to HOU 16 for 9 yards (18 J. Mosley),,True,4,0,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,160,2302024-HOU-at-DC,59,59,59,0:59,8,,,,1.0,0,3,3,3,Visitor,25,21,25,26,37,21108,,,,StatusOfficial,,,,,,,3.0,2.0,9.0,Visitor,33.0,3.0,17.0,0:53, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,378,1679968406.0,78806,2023-03-28 01:53:26.000000,EventFootballRush,1-10-HOU 16 (0:26) 10 J. Ta'amu rush to HOU 17 for -1 yards,,True,4,0,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,161,2302024-HOU-at-DC,26,26,26,0:26,8,,,,1.0,0,3,3,3,Visitor,16,21,16,26,37,,,,,StatusOfficial,,,,,,,1.0,10.0,-1.0,Visitor,33.0,4.0,16.0,1:42,HALF,22296,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,367,1679968440.1806812,,2023-03-28 01:54:00.180681,EventEnd,Game End Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,10020,2302024-HOU-at-DC,0,0,0,0:00,8,,,,1.0,0,3,3,3,Visitor,17,21,17,26,37,,,,,,,,,,,,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_27_HOU@DC,HOU,2,DC,8,outdoors,382,1680055032.9256048,,2023-03-29 01:57:12.925605,EventOfficial,Game Official Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_27_HOU@DC,,QBStat,10025,2302024-HOU-at-DC,0,0,0,0:00,8,,,,1.0,0,3,3,3,Visitor,17,21,17,26,37,,,,,,,,,,,,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
