season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRolePasser,MapRoleReceiver,MapRoleTackler1,MapRoleTackler2,down,ydstogo,FootballStatus,FootballPlayResult,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleRusher,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePassDefender,FootballMainScoringPlay,FootballConvAttPts,MapRoleSacker1,FootballTimeoutTeamId,MapRoleKicker,MapRoleKickreturner,FootballKickRetYards,MapRoleSacker2,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,MapRoleInterceptor,FootballZone,MapRoleQbHitter,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,291,1681089953.0,77153,2023-04-10 01:25:53.000000,EventFootballPass,2-9-SEA 49 (10:43) 10 J. Ta'amu pass to 11 L. Jackson to SEA 43 for 6 yards (33 A. Holder),,True,4,10,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,132,2302032-DC-at-SEA,643,643,643,10:43,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,49,19,49.0,0,22,18,22296,20766,22552,,2.0,9.0,StatusOfficial,ResultPassComplete,6.0,Visitor,27.0,4.0,30.0,2:06, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,293,1681089990.0,77190,2023-04-10 01:26:30.000000,EventFootballRush,3-3-SEA 43 (10:06) 10 J. Ta'amu rush to SEA 37 for 6 yards (33 A. Holder),,True,4,10,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,133,2302032-DC-at-SEA,606,606,606,10:06,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,43,19,43.0,0,22,18,,,22552,,3.0,3.0,StatusOfficial,,6.0,Visitor,27.0,5.0,36.0,2:41, ,22296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,295,1681090017.0,77217,2023-04-10 01:26:57.000000,EventFootballRush,1-10-SEA 37 (9:39) 10 J. Ta'amu rush to SEA 29 for 8 yards (1 B. Thompson),,True,4,9,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,134,2302032-DC-at-SEA,579,579,579,9:39,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,37,19,37.0,0,22,18,,,22377,,1.0,10.0,StatusOfficial,,8.0,Visitor,27.0,6.0,44.0,3:06, ,22296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,297,1681090067.0,77267,2023-04-10 01:27:47.000000,EventFootballRush,2-2-SEA 29 (8:49) 4 A. Smith rush to SEA 30 for -1 yards (32 Q. Cole),,True,4,8,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,135,2302032-DC-at-SEA,529,529,529,8:49,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,29,19,29.0,0,22,18,,,20311,,2.0,2.0,StatusOfficial,,-1.0,Visitor,27.0,7.0,43.0,3:55, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,299,1681090109.0,77309,2023-04-10 01:28:29.000000,EventFootballPass,3-3-SEA 30 (8:07) 10 J. Ta'amu pass to 16 B. Smith to SEA 22 for 8 yards (21 L. Stephens),,True,4,8,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,136,2302032-DC-at-SEA,487,487,487,8:07,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,30,19,30.0,0,22,18,22296,22889,21963,,3.0,3.0,StatusOfficial,ResultPassComplete,8.0,Visitor,27.0,8.0,51.0,4:39, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,301,1681090339.0,77539,2023-04-10 01:32:19.000000,EventFootballRush,"1-10-SEA 22 (7:36) 4 A. Smith rush to SEA 22 for 0 yards (97 N. Lalos, 42 C. Smith)",,True,4,7,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,137,2302032-DC-at-SEA,456,456,456,7:36,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,22,19,22.0,0,22,18,,,20918,21433,1.0,10.0,StatusOfficial,,0.0,Visitor,27.0,9.0,51.0,5:14, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,303,1681090371.0,77571,2023-04-10 01:32:51.000000,EventFootballPass,2-10-SEA 22 (7:04) 10 J. Ta'amu pass to 11 L. Jackson to SEA 9 for 13 yards (21 L. Stephens),,True,4,7,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,138,2302032-DC-at-SEA,424,424,424,7:04,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,22,19,22.0,0,22,18,22296,20766,21963,,2.0,10.0,StatusOfficial,ResultPassComplete,13.0,Visitor,27.0,10.0,64.0,5:49, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,305,1681090410.0,77610,2023-04-10 01:33:30.000000,EventFootballRush,1-9-SEA 9 (6:26) 4 A. Smith rush to SEA 5 for 4 yards (8 T. Walker),,True,4,6,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,139,2302032-DC-at-SEA,386,386,386,6:26,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,9,19,9.0,0,22,18,,,21620,,1.0,9.0,StatusOfficial,,4.0,Visitor,27.0,11.0,68.0,6:19, ,21427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,307,1681090450.0,77650,2023-04-10 01:34:10.000000,EventFootballPass,2-5-SEA 5 (5:49) 10 J. Ta'amu pass incomplete to 82 E. Wolf,,True,4,5,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,140,2302032-DC-at-SEA,349,349,349,5:49,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,5,19,5.0,0,22,18,22296,21711,,,2.0,5.0,StatusOfficial,ResultPassIncomplete,,Visitor,27.0,12.0,68.0,6:49, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,309,1681090492.0,77692,2023-04-10 01:34:52.000000,EventFootballTimeout,3-5-SEA 5 (5:21) Timeout by D.C. Defenders at 5:21,,True,4,5,21,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,141,2302032-DC-at-SEA,321,321,321,5:21,8,,,0.0,DC,SEA,0.0,3,3,3.0,3.0,Home,5,19,5.0,0,22,18,,,,,3.0,5.0,StatusOfficial,,,Visitor,27.0,12.0,68.0,7:16, ,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,312,1681090563.0,77763,2023-04-10 01:36:03.000000,EventFootballPass,"3-5-SEA 5 (5:13) 10 J. Ta'amu pass to 16 B. Smith for 5 yards, TOUCHDOWN",,True,4,5,13,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,142,2302032-DC-at-SEA,313,313,313,5:13,8,,,0.0,DC,SEA,0.0,2,3,2.0,2.0,Home,5,19,5.0,0,22,18,22296,22889,,,3.0,5.0,StatusOfficial,ResultPassComplete,5.0,Visitor,27.0,13.0,73.0,7:24,TD,,,,,,,,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,314,1681090601.0,77801,2023-04-10 01:36:41.000000,EventFootballPat2PtPass,FROM SEA 5 (5:13) 10 J. Ta'amu 2-pt conversion pass to  NO GOOD,,True,4,5,13,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,143,2302032-DC-at-SEA,313,313,313,5:13,8,,,0.0,DC,SEA,0.0,2,3,2.0,2.0,Home,5,19,5.0,0,28,18,22296,,,,,,StatusOfficial,ResultPassIncomplete,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,316,1681090684.0,77884,2023-04-10 01:38:04.000000,EventFootballKickoff,FROM DC 30 (5:12) 34 M. McCrane kicks from DC 30. 86 K. McKnight to SEA 21 for 19 yards (43 F. Bernard),,True,4,5,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,144,2302032-DC-at-SEA,312,312,312,5:12,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Visitor,30,20,30.0,0,28,18,,,22329,,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,,,,,,,,Home,21.0,,,,,,21028,21875,19.0,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,318,1681090736.0,77936,2023-04-10 01:38:56.000000,EventFootballPass,1-10-SEA 21 (5:03) 6 B. DiNucci pass to 19 T. Hammonds to SEA 29 for 8 yards (6 F. Brown),,True,4,5,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,145,2302032-DC-at-SEA,303,303,303,5:03,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Home,21,20,79.0,0,28,18,21979,20620,20201,,1.0,10.0,StatusOfficial,ResultPassComplete,8.0,Home,21.0,1.0,8.0,0:23, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,578,1681090773.0,77973,2023-04-10 01:39:33.000000,EventFootballPass,"2-2-SEA 29 (4:32) 6 B. DiNucci pass to 80 B. Jackson to SEA 44 for 15 yards (36 D. Swearinger, 57 A. Hines)",,True,4,4,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,146,2302032-DC-at-SEA,272,272,272,4:32,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Home,29,20,71.0,0,28,18,21979,20761,22902,20699,2.0,2.0,StatusOfficial,ResultPassComplete,15.0,Home,21.0,2.0,23.0,0:58, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,322,1681090817.0,78017,2023-04-10 01:40:17.000000,EventFootballPass,"1-10-SEA 44 (4:05) 6 B. DiNucci pass to 4 J. Green for 56 yards, TOUCHDOWN",,True,4,4,5,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,147,2302032-DC-at-SEA,245,245,245,4:05,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Home,44,20,56.0,0,28,18,21979,22035,,,1.0,10.0,StatusOfficial,ResultPassComplete,56.0,Home,21.0,3.0,79.0,1:09,TD,,,,,,,,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,324,1681090909.0,78109,2023-04-10 01:41:49.000000,EventFootballPenalty,"FROM DC 10 (4:04) PENALTY on (SEA) 55 C. Owens, 15 yards",,True,4,4,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,148,2302032-DC-at-SEA,244,244,244,4:04,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Visitor,10,20,10.0,0,28,24,,,,,,,StatusOfficial,,,Home,21.0,3.0,54.0,1:09,TD,,6,21172,15.0,ResultPenaltyOnkickoffpat,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,327,1681090920.0,78120,2023-04-10 01:42:00.000000,EventFootballPat3PtPass,FROM DC 25 (4:04) 6 B. DiNucci 3-pt conversion pass to 80 B. Jackson GOOD,,True,4,4,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,149,2302032-DC-at-SEA,244,244,244,4:04,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Visitor,25,20,25.0,0,28,24,21979,20761,,,,25.0,StatusOfficial,ResultPassComplete,25.0,,,,,,,,,,,,,,,,,,,,ScoreTypeConv,3.0,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,330,1681091014.0,78214,2023-04-10 01:43:34.000000,EventFootballKickoff,FROM SEA 30 (4:03) 11 D. Eberle kicks from SEA 30. 16 B. Smith to DC 28 for 21 yards (89 C. Taumoepeau),,True,4,4,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,150,2302032-DC-at-SEA,243,243,243,4:03,8,,,0.0,DC,SEA,0.0,2,3,2.0,2.0,Home,30,21,30.0,0,28,27,,,21967,,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,,,,,,,,Visitor,28.0,,,,,,22874,22889,21.0,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,332,1681091077.0,78277,2023-04-10 01:44:37.000000,EventFootballPenalty,"1-10-DC 28 (3:54) PENALTY on (SEA) 52 A. Jackson, 5 yards",,True,4,3,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,151,2302032-DC-at-SEA,234,234,234,3:54,8,,,0.0,DC,SEA,0.0,2,3,2.0,2.0,Visitor,28,21,72.0,0,28,27,,,,,1.0,10.0,StatusOfficial,,,Visitor,28.0,,5.0,0:10, ,,6,20760,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,585,1681091114.0,78314,2023-04-10 01:45:14.000000,EventFootballRush,"1-5-DC 33 (3:39) 4 A. Smith rush to DC 34 for 1 yard Fumbled by 4 A. Smith,  Forced by 53 T. Adams Recovered by 77 L. Fornadel (32 Q. Cole)",,True,4,3,39,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,152,2302032-DC-at-SEA,219,219,219,3:39,8,,,0.0,DC,SEA,0.0,2,3,2.0,2.0,Visitor,33,21,67.0,0,28,27,,,20311,,1.0,5.0,StatusOfficial,,1.0,Visitor,28.0,1.0,6.0,1:05, ,21427,,,,,,,,,,Visitor,34.0,,,,,,,,,,8,21427,8,20503,22899,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,336,1681091170.0,78370,2023-04-10 01:46:10.000000,EventFootballRush,2-4-DC 34 (2:53) 23 R. Armstead rush to DC 30 for -4 yards (2 A. Brooks),,True,4,2,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,153,2302032-DC-at-SEA,173,173,173,2:53,8,,,0.0,DC,SEA,0.0,2,3,2.0,2.0,Visitor,34,21,66.0,0,28,27,,,21919,,2.0,4.0,StatusOfficial,,-4.0,Visitor,28.0,2.0,2.0,1:19, ,20053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,338,1681091212.0,78412,2023-04-10 01:46:52.000000,EventFootballPass,"3-8-DC 30 (2:10) 10 J. Ta'amu pass to 1 C. Blair for 70 yards, TOUCHDOWN",,True,4,2,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,154,2302032-DC-at-SEA,130,130,130,2:10,8,,,0.0,DC,SEA,0.0,2,3,2.0,2.0,Visitor,30,21,70.0,0,28,27,22296,20133,,,3.0,8.0,StatusOfficial,ResultPassComplete,70.0,Visitor,28.0,3.0,72.0,2:02,TD,,,,,,,,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,340,1681091263.0,78463,2023-04-10 01:47:43.000000,EventFootballPat2PtPass,FROM SEA 5 (2:02) 10 J. Ta'amu 2-pt conversion pass to 1 C. Blair NO GOOD,,True,4,2,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,155,2302032-DC-at-SEA,122,122,122,2:02,8,,,0.0,DC,SEA,0.0,2,3,2.0,2.0,Home,5,21,5.0,0,34,27,22296,20133,,,,,StatusOfficial,ResultPassIncomplete,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,342,1681091349.0,78549,2023-04-10 01:49:09.000000,EventFootballKickoff,FROM DC 30 (2:02) 34 M. McCrane kicks from DC 30. 86 K. McKnight to SEA 30 for 27 yards (36 D. Swearinger),,True,4,2,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,156,2302032-DC-at-SEA,122,122,122,2:02,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Visitor,30,22,30.0,0,34,27,,,22902,,,,StatusOfficial,ResultKickReturned,,,,,,,,,,,,,,,,,,Home,30.0,,,,,,21028,21875,27.0,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,344,1681091584.0,78784,2023-04-10 01:53:04.000000,EventFootballPass,1-10-SEA 30 (1:51) 6 B. DiNucci pass to 0 J. Gordon to SEA 35 for 5 yards (43 F. Bernard),,True,4,1,51,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,157,2302032-DC-at-SEA,111,111,111,1:51,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Home,30,22,70.0,0,34,27,21979,22840,22329,,1.0,10.0,StatusOfficial,ResultPassComplete,5.0,Home,30.0,1.0,5.0,0:26, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,346,1681091603.0,78803,2023-04-10 01:53:23.000000,EventFootballPass,2-5-SEA 35 (1:33) 6 B. DiNucci pass to 4 J. Green to SEA 42 for 7 yards (15 M. Joseph),,True,4,1,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,158,2302032-DC-at-SEA,93,93,93,1:33,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Home,35,22,65.0,0,34,27,21979,22035,22862,,2.0,5.0,StatusOfficial,ResultPassComplete,7.0,Home,30.0,2.0,12.0,0:29, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,348,1681091632.0,78832,2023-04-10 01:53:52.000000,EventFootballPass,"1-10-SEA 42 (1:28) 6 B. DiNucci pass to 15 D. Willis to SEA 45 for 3 yards (26 D. Neal, 43 F. Bernard)",,True,4,1,28,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,159,2302032-DC-at-SEA,88,88,88,1:28,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Home,42,22,58.0,0,34,27,21979,21695,21133,22329,1.0,10.0,StatusOfficial,ResultPassComplete,3.0,Home,30.0,3.0,15.0,0:39, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,350,1681091683.0,78883,2023-04-10 01:54:43.000000,EventFootballPass,2-7-SEA 45 (1:24) 6 B. DiNucci pass to 0 J. Gordon to DC 49 for 6 yards (15 M. Joseph),,True,4,1,24,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,160,2302032-DC-at-SEA,84,84,84,1:24,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Home,45,22,55.0,0,34,27,21979,22840,22862,,2.0,7.0,StatusOfficial,ResultPassComplete,6.0,Home,30.0,4.0,21.0,0:38, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,352,1681091722.0,78922,2023-04-10 01:55:22.000000,EventFootballPass,3-1-DC 49 (1:18) 6 B. DiNucci pass to 3 J. Pearson to DC 46 for 3 yards (36 D. Swearinger),,True,4,1,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,161,2302032-DC-at-SEA,78,78,78,1:18,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Visitor,49,22,49.0,0,34,27,21979,21203,22902,,3.0,1.0,StatusOfficial,ResultPassComplete,3.0,Home,30.0,5.0,24.0,0:44, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,354,1681091741.0,78941,2023-04-10 01:55:41.000000,EventFootballTimeout,1-10-DC 46 (1:18) Timeout by Seattle Sea Dragons at 1:18,,True,4,1,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,162,2302032-DC-at-SEA,78,78,78,1:18,6,,,1.0,SEA,DC,0.0,2,3,3.0,3.0,Visitor,46,22,46.0,0,34,27,,,,,1.0,10.0,StatusOfficial,,,Home,30.0,5.0,24.0,0:44, ,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,356,1681091799.0,78999,2023-04-10 01:56:39.000000,EventFootballPass,1-10-DC 46 (1:11) 6 B. DiNucci pass to 0 J. Gordon to DC 46 for 0 yards (22 T. Fuller),,True,4,1,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,163,2302032-DC-at-SEA,71,71,71,1:11,6,,,1.0,SEA,DC,0.0,2,2,2.0,2.0,Visitor,46,22,46.0,0,34,27,21979,22840,21751,,1.0,10.0,StatusOfficial,ResultPassComplete,0.0,Home,30.0,6.0,24.0,0:59, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,358,1681091816.0,79016,2023-04-10 01:56:56.000000,EventFootballPass,2-10-DC 46 (0:54) 6 B. DiNucci pass to 4 J. Green to DC 38 for 8 yards (22 T. Fuller),,True,4,0,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,164,2302032-DC-at-SEA,54,54,54,0:54,6,,,1.0,SEA,DC,0.0,2,2,2.0,2.0,Visitor,46,22,46.0,0,34,27,21979,22035,21751,,2.0,10.0,StatusOfficial,ResultPassComplete,8.0,Home,30.0,7.0,32.0,1:09, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_9_DC@SEA,DC,8,SEA,6,outdoors,360,1681091850.0,79050,2023-04-10 01:57:30.000000,EventFootballPass,3-2-DC 38 (0:46) 6 B. DiNucci pass to 80 B. Jackson to DC 14 for 24 yards (29 K. Brice),,True,4,0,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_9_DC@SEA,,QBStat,165,2302032-DC-at-SEA,46,46,46,0:46,6,,,1.0,SEA,DC,0.0,2,2,2.0,2.0,Visitor,38,22,38.0,0,34,27,21979,20761,20180,,3.0,2.0,StatusOfficial,ResultPassComplete,24.0,Home,30.0,8.0,56.0,1:17, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
