season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,MapRoleTackler2,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleRusher,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,FootballConvAttPts,MapRolePunter,FootballPuntYards,MapRoleSacker1,MapRolePuntreturner,FootballPuntRetYards,FootballKickYards,FootballPenalty_Yards,MapRolePassDefender,FootballTimeoutTeamId,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleQbHitter,FootballZone,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,306,1679199456.0,1056,2023-03-19 04:17:36.000000,EventFootballRush,"1-2-VGS 2 (12:24) 26 D. Darrington rush for 2 yards, TOUCHDOWN",,True,4,12,24,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,134,2302019-ORL-at-VGS,744,744,744,12:24,4,,,0.0,ORL,VGS,0.0,2,2,2.0,2.0,Home,2,15,2.0,0,19,29,,,,StatusOfficial,,,,,,,,1.0,2.0,2.0,Visitor,27.0,6.0,73.0,2:34,TD,20357,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,308,1679199526.0,1126,2023-03-19 04:18:46.000000,EventFootballPat1PtRush,26 D. Darrington 1-pt conversion rush attempt GOOD,,True,4,12,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,135,2302019-ORL-at-VGS,742,742,742,12:22,4,,,0.0,ORL,VGS,0.0,2,2,2.0,2.0,Home,2,15,2.0,0,25,29,,,,StatusOfficial,,,,,,,,,,2.0,,,,,,,20357,,,,,ScoreTypeConv,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,310,1679199569.0,1169,2023-03-19 04:19:29.000000,EventFootballKickoff,"0 J. Borregales kicks from ORL 30. 14 C. Sweeting to VGS 13 for 17 yards (0 J. Borregales) PENALTY on 16 T. Koontz, 10 yards",,True,4,12,22,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,136,2302019-ORL-at-VGS,742,742,742,12:22,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Visitor,30,16,30.0,0,26,29,21741,21968,22018,StatusOfficial,ResultKickReturned,17.0,Home,13.0,,,,,,,,,,,,,,7,20903,ResultPenaltyOnkickoffpat,NA,,,,,,,,,10.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,312,1679199825.0,1425,2023-03-19 04:23:45.000000,EventFootballRush,1-10-VGS 13 (12:10) 5 D. Torrey rush to VGS 19 for 6 yards (44 T. Plummer),,True,4,12,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,137,2302019-ORL-at-VGS,730,730,730,12:10,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Home,13,16,87.0,0,26,29,21244,,,StatusOfficial,,,,,,,,1.0,10.0,6.0,Home,13.0,1.0,6.0,0:22, ,21570,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,314,1679199864.0,1464,2023-03-19 04:24:24.000000,EventFootballRush,2-4-VGS 19 (11:32) 5 D. Torrey rush to VGS 20 for 1 yard (36 J. Jones),,True,4,11,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,138,2302019-ORL-at-VGS,692,692,692,11:32,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Home,19,16,81.0,0,26,29,20841,,,StatusOfficial,,,,,,,,2.0,4.0,1.0,Home,13.0,2.0,7.0,0:56, ,21570,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,320,1679199906.0,1506,2023-03-19 04:25:06.000000,EventFootballPass,"3-3-VGS 20 (10:49) 12 L. Perez pass to 89 C. Sutton to VGS 45 for 25 yards (22 M. Elam, 27 T. Smith)",,True,4,10,49,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,139,2302019-ORL-at-VGS,649,649,649,10:49,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Home,20,16,80.0,0,26,29,20444,,,StatusOfficial,ResultPassComplete,,,,21207,21502,21825,3.0,3.0,25.0,Home,13.0,3.0,42.0,1:58, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,327,1679199946.0,1546,2023-03-19 04:25:46.000000,EventFootballRush,"1-10-VGS 45 (10:09) 15 R. Smith rush to VGS 48 for 3 yards (8 T. Smith, 56 S. Maponga)",,True,4,10,9,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,140,2302019-ORL-at-VGS,609,609,609,10:09,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Home,45,16,55.0,0,26,29,21448,,,StatusOfficial,,,,,,,20992,1.0,10.0,3.0,Home,13.0,4.0,45.0,2:17, ,21447,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,339,1679199981.0,1581,2023-03-19 04:26:21.000000,EventFootballPass,2-7-VGS 48 (9:34) 12 L. Perez pass to 14 C. Sweeting to ORL 41 for 11 yards (29 T. Washington),,True,4,9,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,141,2302019-ORL-at-VGS,574,574,574,9:34,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Home,48,16,52.0,0,26,29,22888,,,StatusOfficial,ResultPassComplete,,,,21207,21507,,2.0,7.0,11.0,Home,13.0,5.0,54.0,3:04, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,338,1679200022.0,1622,2023-03-19 04:27:02.000000,EventFootballRush,"1-10-ORL 41 (8:54) 15 R. Smith rush to ORL 38 for 3 yards (36 J. Jones, 88 C. Patton)",,True,4,8,54,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,142,2302019-ORL-at-VGS,534,534,534,8:54,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Visitor,41,16,41.0,0,26,29,20841,,,StatusOfficial,,,,,,,22001,1.0,10.0,3.0,Home,13.0,6.0,49.0,3:47, ,21447,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,329,1679200050.0,1650,2023-03-19 04:27:30.000000,EventFootballPass,"2-7-ORL 38 (8:25) 12 L. Perez pass to 19 G. Allison to ORL 30 for 8 yards (1 C. Holmes, 29 T. Washington)",,True,4,8,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,143,2302019-ORL-at-VGS,505,505,505,8:25,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Visitor,38,16,38.0,0,26,29,20713,,,StatusOfficial,ResultPassComplete,,,,21207,22325,22888,2.0,7.0,8.0,Home,13.0,7.0,57.0,4:06, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,332,1679200090.0,1690,2023-03-19 04:28:10.000000,EventFootballRush,1-10-ORL 30 (7:46) 5 D. Torrey rush to ORL 30 for 0 yards (56 S. Maponga),,True,4,7,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,144,2302019-ORL-at-VGS,466,466,466,7:46,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Visitor,30,16,30.0,0,26,29,20992,,,StatusOfficial,,,,,,,,1.0,10.0,0.0,Home,13.0,8.0,57.0,4:44, ,21570,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,334,1679200134.0,1734,2023-03-19 04:28:54.000000,EventFootballRush,2-10-ORL 30 (7:03) 12 L. Perez rush to ORL 25 for 5 yards (9 G. Willis),,True,4,7,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,145,2302019-ORL-at-VGS,423,423,423,7:03,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Visitor,30,16,30.0,0,26,29,21696,,,StatusOfficial,,,,,,,,2.0,10.0,5.0,Home,13.0,9.0,62.0,5:24, ,21207,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,336,1679200182.0,1782,2023-03-19 04:29:42.000000,EventFootballTimeout,Timeout by Vegas Vipers at 6:31,,True,4,6,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,146,2302019-ORL-at-VGS,391,391,391,6:31,7,,,1.0,VGS,ORL,0.0,2,2,2.0,2.0,Visitor,25,16,25.0,0,26,29,,,,StatusOfficial,,,,,,,,3.0,5.0,,Home,13.0,9.0,62.0,5:51, ,,,,,,,,,,,,,,,,7,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,342,1679200408.0,2008,2023-03-19 04:33:28.000000,EventFootballPass,"3-5-ORL 25 (6:26) 12 L. Perez pass to 13 J. Badet for 25 yards QB Hit by 56 S. Maponga, TOUCHDOWN",,True,4,6,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,147,2302019-ORL-at-VGS,386,386,386,6:26,7,,,1.0,VGS,ORL,0.0,2,1,1.0,1.0,Visitor,25,16,25.0,0,26,29,,,,StatusOfficial,ResultPassComplete,,,,21207,20072,,3.0,5.0,25.0,Home,13.0,10.0,87.0,5:57,TD,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,20992,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,344,1679200452.0,2052,2023-03-19 04:34:12.000000,EventFootballPat1PtRush,18 B. Burt 1-pt conversion rush attempt NO GOOD,,True,4,6,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,148,2302019-ORL-at-VGS,385,385,385,6:25,7,,,1.0,VGS,ORL,0.0,2,1,1.0,1.0,Visitor,2,16,2.0,0,26,35,,,,StatusOfficial,,,,,,,,,,1.0,,,,,,,20232,,,,,,1.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,347,1679200519.0,2119,2023-03-19 04:35:19.000000,EventFootballKickoff,47 B. Giffen kicks from VGS 30. 32 J. Rogers to ORL 29 for 14 yards (20 J. Johnson),,True,4,6,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,149,2302019-ORL-at-VGS,385,385,385,6:25,4,,,0.0,ORL,VGS,0.0,2,1,2.0,2.0,Home,30,17,30.0,0,26,35,20811,47,32,StatusOfficial,ResultKickReturned,14.0,Visitor,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,349,1679200613.0,2213,2023-03-19 04:36:53.000000,EventFootballPass,"1-10-ORL 29 (6:16) 12 Q. Dormady pass to 10 D. Thomas to ORL 25 for -4 yards (0 P. Taumoepenu, 28 C. Avery)",,True,4,6,16,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,150,2302019-ORL-at-VGS,376,376,376,6:16,4,,,0.0,ORL,VGS,0.0,2,1,2.0,2.0,Visitor,29,17,71.0,0,26,35,21968,,,StatusOfficial,ResultPassComplete,,,,20407,21891,20066,1.0,10.0,-4.0,Visitor,29.0,1.0,-4.0,0:37, ,,,,,,,,,,,,,,,,,,,,,,,-,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,352,1679200653.0,2253,2023-03-19 04:37:33.000000,EventFootballPass,2-14-ORL 25 (5:36) 12 Q. Dormady pass to 14 C. Rambo to ORL 32 for 7 yards (22 A. Sparks),,True,4,5,36,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,151,2302019-ORL-at-VGS,336,336,336,5:36,4,,,0.0,ORL,VGS,0.0,2,1,2.0,2.0,Visitor,25,17,75.0,0,26,35,21462,,,StatusOfficial,ResultPassComplete,,,,20407,22018,,2.0,14.0,7.0,Visitor,29.0,2.0,3.0,1:09, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,354,1679200701.0,2301,2023-03-19 04:38:21.000000,EventFootballPenalty,"3-7-ORL 32 (4:50) PENALTY on 59 Z. Furcron, 10 yards",,True,4,4,50,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,152,2302019-ORL-at-VGS,290,290,290,4:50,4,,,0.0,ORL,VGS,0.0,2,1,2.0,2.0,Visitor,32,17,68.0,0,26,35,,,,StatusOfficial,,,,,,,,3.0,7.0,,Visitor,29.0,2.0,-7.0,1:35, ,,4,20527,ResultPenaltyRepeatdown,NA,,,,,,,,,10.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,356,1679200751.0,2351,2023-03-19 04:39:11.000000,EventFootballPass,3-17-ORL 22 (4:27) 12 Q. Dormady pass to 4 L. Lenoir to ORL 32 for 10 yards (22 A. Sparks),,True,4,4,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,153,2302019-ORL-at-VGS,267,267,267,4:27,4,,,0.0,ORL,VGS,0.0,2,1,2.0,2.0,Visitor,22,17,78.0,0,26,35,21462,,,StatusOfficial,ResultPassComplete,,,,20407,21799,,3.0,17.0,10.0,Visitor,29.0,3.0,3.0,2:05, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,358,1679200810.0,2410,2023-03-19 04:40:10.000000,EventFootballTimeout,Timeout by Vegas Vipers at 3:48,,True,4,3,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,154,2302019-ORL-at-VGS,228,228,228,3:48,4,,,0.0,ORL,VGS,0.0,2,1,2.0,2.0,Visitor,32,17,68.0,0,26,35,,,,StatusOfficial,,,,,,,,4.0,7.0,,Visitor,29.0,3.0,3.0,2:37, ,,,,,,,,,,,,,,,,7,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,360,1679200850.0,2450,2023-03-19 04:40:50.000000,EventFootballPunt,"4-7-ORL 32 (3:48) 19 M. Brown punts 45 yards, downed at VGS 23",,True,4,3,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,155,2302019-ORL-at-VGS,228,228,228,3:48,4,,,0.0,ORL,VGS,0.0,2,0,2.0,2.0,Visitor,32,17,68.0,0,26,35,,,,StatusOfficial,ResultKickDowned,,Home,23.0,,,,4.0,7.0,,Visitor,29.0,3.0,3.0,2:37,PUNT,,,,,,,,20208,45.0,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,362,1679200915.0,2515,2023-03-19 04:41:55.000000,EventFootballRush,"1-10-VGS 23 (3:34) 15 R. Smith rush to VGS 27 for 4 yards (8 T. Smith, 88 C. Patton)",,True,4,3,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,156,2302019-ORL-at-VGS,214,214,214,3:34,7,,,1.0,VGS,ORL,0.0,2,0,0.0,0.0,Home,23,18,77.0,0,26,35,21448,,,StatusOfficial,,,,,,,22001,1.0,10.0,4.0,Home,23.0,1.0,4.0,0:11, ,21447,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,364,1679200956.0,2556,2023-03-19 04:42:36.000000,EventFootballRush,2-6-VGS 27 (2:53) 15 R. Smith rush to VGS 29 for 2 yards (88 C. Patton),,True,4,2,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,157,2302019-ORL-at-VGS,173,173,173,2:53,7,,,1.0,VGS,ORL,0.0,2,0,0.0,0.0,Home,27,18,73.0,0,26,35,22001,,,StatusOfficial,,,,,,,,2.0,6.0,2.0,Home,23.0,2.0,6.0,1:00, ,21447,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,366,1679201001.0,2601,2023-03-19 04:43:21.000000,EventFootballPass,3-4-VGS 29 (2:10) 12 L. Perez pass incomplete to 19 G. Allison,,True,4,2,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,158,2302019-ORL-at-VGS,130,130,130,2:10,7,,,1.0,VGS,ORL,0.0,2,0,0.0,0.0,Home,29,18,71.0,0,26,35,,,,StatusOfficial,ResultPassIncomplete,,,,21207,22325,,3.0,4.0,,Home,23.0,3.0,6.0,1:25, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,368,1679201011.0,2611,2023-03-19 04:43:31.000000,EventFootballPunt,"4-4-VGS 29 (2:06) 17 M. Carrizosa punts 39 yards from VGS 29 to ORL 32. 32 J. Rogers to ORL 39 for 7 yards (0 P. Taumoepenu, 45 M. Spaight)",,True,4,2,6,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,159,2302019-ORL-at-VGS,126,126,126,2:06,7,,,1.0,VGS,ORL,0.0,2,0,0.0,0.0,Home,29,18,71.0,0,26,35,21741,,,StatusOfficial,ResultKickReturned,,Visitor,39.0,,,45,4.0,4.0,,Home,23.0,3.0,6.0,1:42,PUNT,,,,,,,,21784,39.0,,21333,7.0,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,370,1679201247.0,2847,2023-03-19 04:47:27.000000,EventFootballPenalty,"1-10-ORL 39 (1:45) PENALTY on 44 V. Beasley, 5 yards",,True,4,1,45,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,160,2302019-ORL-at-VGS,105,105,105,1:45,4,,,0.0,ORL,VGS,0.0,2,0,2.0,2.0,Visitor,39,19,61.0,0,26,35,,,,StatusOfficial,,,,,,,,1.0,10.0,,Visitor,39.0,,5.0,0:05, ,,7,21739,ResultPenaltyRepeatdown,NA,,,,,,,,,5.0,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,372,1679201274.0,2874,2023-03-19 04:47:54.000000,EventFootballPass,1-5-ORL 44 (1:42) 12 Q. Dormady pass to 14 C. Rambo to ORL 47 for 3 yards (28 C. Avery),,True,4,1,42,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,161,2302019-ORL-at-VGS,102,102,102,1:42,4,,,0.0,ORL,VGS,0.0,2,0,2.0,2.0,Visitor,44,19,56.0,0,26,35,20066,,,StatusOfficial,ResultPassComplete,,,,20407,22018,,1.0,5.0,3.0,Visitor,39.0,1.0,8.0,0:17, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,374,1679201296.0,2896,2023-03-19 04:48:16.000000,EventFootballPass,2-2-ORL 47 (1:20) 12 Q. Dormady pass to 17 E. Rogers to VGS 45 for 8 yards (6 K. Kennedy),,True,4,1,20,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,162,2302019-ORL-at-VGS,80,80,80,1:20,4,,,0.0,ORL,VGS,0.0,2,0,2.0,2.0,Visitor,47,19,53.0,0,26,35,21943,,,StatusOfficial,ResultPassComplete,,,,20407,22708,,2.0,2.0,8.0,Visitor,39.0,2.0,16.0,0:32, ,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,376,1679201334.0,2934,2023-03-19 04:48:54.000000,EventFootballPass,"1-10-VGS 45 (1:12) 12 Q. Dormady pass to 11 C. Latimer for 45 yards, TOUCHDOWN",,True,4,1,12,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,163,2302019-ORL-at-VGS,72,72,72,1:12,4,,,0.0,ORL,VGS,0.0,2,0,2.0,2.0,Home,45,19,45.0,0,26,35,,,,StatusOfficial,ResultPassComplete,,,,20407,20929,,1.0,10.0,45.0,Visitor,39.0,3.0,61.0,0:39,TD,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,381,1679201353.0,2953,2023-03-19 04:49:13.000000,EventFootballPat3PtPass,12 Q. Dormady 3-pt conversion pass to 87 L. Carter NO GOOD,,True,4,1,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,164,2302019-ORL-at-VGS,71,71,71,1:11,4,,,0.0,ORL,VGS,0.0,2,0,2.0,2.0,Home,10,19,10.0,0,32,35,,,,StatusOfficial,ResultPassIncomplete,,,,20407,20272,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,380,1679201413.0,3013,2023-03-19 04:50:13.000000,EventFootballKickoff,Preparing for Onside 4th Down attempt,,True,4,1,11,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,165,2302019-ORL-at-VGS,71,71,71,1:11,4,,,0.0,ORL,VGS,0.0,2,0,2.0,2.0,Visitor,30,20,70.0,0,35,35,,,,StatusOfficial,ResultKickOnside4Thdown,,Visitor,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,383,1679201489.0,3089,2023-03-19 04:51:29.000000,EventFootballSack,"4-15-ORL 25 (1:04) 12 Q. Dormady sacked at ORL 19 for -6 yards Fumbled by 12 Q. Dormady,  Forced by 0 P. Taumoepenu Recovered by 12 Q. Dormady (0 P. Taumoepenu)",,True,4,1,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,166,2302019-ORL-at-VGS,64,64,64,1:04,4,,,0.0,ORL,VGS,0.0,2,0,2.0,2.0,Visitor,25,20,75.0,0,32,35,,,,StatusOfficial,,,Visitor,19.0,20407,,,4.0,15.0,-6.0,Visitor,25.0,1.0,-6.0,0:07,DOWNS,,,,,,,,,,21968,,,,,,,4,20407,4,20407,21968,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_3_18_ORL@VGS,ORL,4,VGS,7,outdoors,386,1679201544.0,3144,2023-03-19 04:52:24.000000,EventFootballRush,1-10-ORL 19 (1:03) 15 R. Smith rush to ORL 19 for 0 yards (8 T. Smith),,True,4,1,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_3_18_ORL@VGS,,QBStat,167,2302019-ORL-at-VGS,63,63,63,1:03,7,,,1.0,VGS,ORL,0.0,2,0,0.0,0.0,Visitor,19,21,19.0,0,32,35,21448,,,StatusOfficial,,,,,,,,1.0,10.0,0.0,Visitor,19.0,1.0,,0:04, ,21447,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
