season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,down,ydstogo,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRolePasser,MapRoleReceiver,MapRoleTackler2,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRoleQbHitter,MapRoleRusher,MapRoleSacker1,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,FootballMainScoringPlay,FootballConvAttPts,MapRolePassDefender,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,FootballTimeoutTeamId,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,MapRoleInterceptor,FootballZone,MapRoleSacker2,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,559,1684029247.0,78847,2023-05-13 21:54:07.000000,EventFootballRush,"1-10-ARL 18 (8:10) 2 D. Smith rush to ARL 27 for 9 yards (92 M. Fisher, 39 S. Ramirez)",,True,4,8,10,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,136,2303003-Champ,490,490,490,8:10,1,,,0.0,ARL,DC,0.0,1,2,1.0,1.0,Visitor,18,18,82.0,0,35,20,1.0,10.0,20480,,,StatusOfficial,,,,,,,21278,9.0,Visitor,18.0,1.0,9.0,0:23, ,,22305,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,560,1684029289.0,78889,2023-05-13 21:54:49.000000,EventFootballRush,"2-1-ARL 27 (7:29) 2 D. Smith rush to ARL 29 for 2 yards (24 A. Kelly, 92 M. Fisher)",,True,4,7,29,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,137,2303003-Champ,449,449,449,7:29,1,,,0.0,ARL,DC,0.0,1,2,1.0,1.0,Visitor,27,18,73.0,0,35,20,2.0,1.0,20873,,,StatusOfficial,,,,,,,20480,2.0,Visitor,18.0,2.0,11.0,0:58, ,,22305,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,561,1684029329.0,78929,2023-05-13 21:55:29.000000,EventFootballPass,"1-10-ARL 29 (6:48) 12 L. Perez pass to 19 B. Arconado to ARL 34 for 5 yards (36 D. Swearinger, 92 M. Fisher)",,True,4,6,48,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,138,2303003-Champ,408,408,408,6:48,1,,,0.0,ARL,DC,0.0,1,2,1.0,1.0,Visitor,29,18,71.0,0,35,20,1.0,10.0,22902,,,StatusOfficial,ResultPassComplete,,,,21207,20050,20480,5.0,Visitor,18.0,3.0,16.0,1:34, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,562,1684029374.0,78974,2023-05-13 21:56:14.000000,EventFootballRush,2-5-ARL 34 (6:03) 12 L. Perez rush to ARL 35 for 1 yard (5 R. Northrup),,True,4,6,3,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,139,2303003-Champ,363,363,363,6:03,1,,,0.0,ARL,DC,0.0,1,2,1.0,1.0,Visitor,34,18,66.0,0,35,20,2.0,5.0,21148,,,StatusOfficial,,,,,,,,1.0,Visitor,18.0,4.0,17.0,2:34, ,,21207,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,563,1684029417.0,79017,2023-05-13 21:56:57.000000,EventFootballTimeout,3-4-ARL 35 (5:25) Timeout by Arlington Renegades at 5:25,,True,4,5,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,140,2303003-Champ,325,325,325,5:25,1,,,0.0,ARL,DC,0.0,1,2,1.0,1.0,Visitor,35,18,65.0,0,35,20,3.0,4.0,,,,StatusOfficial,,,,,,,,,Visitor,18.0,4.0,17.0,2:46, ,,,,,,,,,,,,,,,,1,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,564,1684029499.0,79099,2023-05-13 21:58:19.000000,EventFootballPass,"3-4-ARL 35 (5:20) 12 L. Perez pass to 19 B. Arconado to DC 48 for 17 yards (20 J. Brooks, 36 D. Swearinger)",,True,4,5,20,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,141,2303003-Champ,320,320,320,5:20,1,,,0.0,ARL,DC,0.0,0,2,0.0,0.0,Visitor,35,18,65.0,0,35,20,3.0,4.0,20189,,,StatusOfficial,ResultPassComplete,,,,21207,20050,22902,17.0,Visitor,18.0,5.0,34.0,3:09, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,565,1684029541.0,79141,2023-05-13 21:59:01.000000,EventFootballRush,1-10-DC 48 (4:38) 2 D. Smith rush to DC 43 for 5 yards (99 J. Wallace),,True,4,4,38,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,142,2303003-Champ,278,278,278,4:38,1,,,0.0,ARL,DC,0.0,0,2,0.0,0.0,Home,48,18,48.0,0,35,20,1.0,10.0,21623,,,StatusOfficial,,,,,,,,5.0,Visitor,18.0,6.0,39.0,3:50, ,,22305,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,566,1684029584.0,79184,2023-05-13 21:59:44.000000,EventFootballRush,"2-5-DC 43 (3:55) 2 D. Smith rush to DC 35 for 8 yards (26 D. Neal, 6 F. Brown)",,True,4,3,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,143,2303003-Champ,235,235,235,3:55,1,,,0.0,ARL,DC,0.0,0,2,0.0,0.0,Home,43,18,43.0,0,35,20,2.0,5.0,21133,,,StatusOfficial,,,,,,,20201,8.0,Visitor,18.0,7.0,47.0,4:30, ,,22305,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,567,1684029671.0,79271,2023-05-13 22:01:11.000000,EventFootballPenalty,"1-10-DC 35 (3:08) PENALTY on (DC) 43 F. Bernard, 15 yards",,True,4,3,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,144,2303003-Champ,188,188,188,3:08,1,,,0.0,ARL,DC,0.0,0,2,0.0,0.0,Home,35,18,35.0,0,35,20,1.0,10.0,,,,StatusOfficial,,,,,,,,,Visitor,18.0,7.0,62.0,5:06, ,,,,,,,,,,,,,,,,,8,22329,15.0,ResultPenaltyAuto1Stdown,NA,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,568,1684029701.0,79301,2023-05-13 22:01:41.000000,EventFootballRush,1-10-DC 20 (2:41) 26 L. Brown rush to DC 18 for 2 yards (43 F. Bernard),,True,4,2,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,145,2303003-Champ,161,161,161,2:41,1,,,0.0,ARL,DC,0.0,0,2,0.0,0.0,Home,20,18,20.0,0,35,20,1.0,10.0,22329,,,StatusOfficial,,,,,,,,2.0,Visitor,18.0,8.0,64.0,5:55, ,,20207,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,569,1684029747.0,79347,2023-05-13 22:02:27.000000,EventFootballRush,"2-8-DC 18 (2:02) 12 L. Perez rush to DC 18 for 0 yards Fumbled by 12 L. Perez,  Forced by 99 J. Wallace Recovered by 5 R. Northrup",,True,4,2,2,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,146,2303003-Champ,122,122,122,2:02,1,,,0.0,ARL,DC,0.0,0,2,0.0,0.0,Home,18,18,18.0,0,35,20,2.0,8.0,,,,StatusOfficial,,,Home,22.0,,,,0.0,Visitor,18.0,9.0,60.0,6:11,FUMBLE,,21207,,1,21207,8,21148,21623,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,570,1684029954.0,79554,2023-05-13 22:05:54.000000,EventFootballPass,"1-10-DC 22 (2:00) 10 J. Ta'amu pass to 1 C. Blair to DC 25 for 3 yards (24 D. Evans, 18 D. Payne)",,True,4,2,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,147,2303003-Champ,120,120,120,2:00,8,,,1.0,DC,ARL,0.0,0,2,2.0,2.0,Home,22,19,78.0,0,35,20,1.0,10.0,22302,,,StatusOfficial,ResultPassComplete,,,,22296,20133,22675,3.0,Home,22.0,1.0,3.0,0:05, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,571,1684030050.0,79650,2023-05-13 22:07:30.000000,EventFootballPass,2-7-DC 25 (1:55) 10 J. Ta'amu pass to 1 C. Blair to DC 45 for 20 yards (5 W. Hill),,True,4,1,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,148,2303003-Champ,115,115,115,1:55,8,,,1.0,DC,ARL,0.0,0,2,2.0,2.0,Home,25,19,75.0,0,35,20,2.0,7.0,20693,,,StatusOfficial,ResultPassComplete,,,,22296,20133,,20.0,Home,22.0,2.0,23.0,0:09, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,572,1684030071.0,79671,2023-05-13 22:07:51.000000,EventFootballPass,1-10-DC 45 (1:43) 10 J. Ta'amu pass to 18 A. Ellis to ARL 48 for 7 yards (21 C. LeBlanc),,True,4,1,43,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,149,2303003-Champ,103,103,103,1:43,8,,,1.0,DC,ARL,0.0,0,2,2.0,2.0,Home,45,19,55.0,0,35,20,1.0,10.0,21798,,,StatusOfficial,ResultPassComplete,,,,22296,20448,,7.0,Home,22.0,3.0,30.0,0:22, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,573,1684030101.0,79701,2023-05-13 22:08:21.000000,EventFootballTimeout,2-3-ARL 48 (1:41) Timeout by D.C. Defenders at 1:41,,True,4,1,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,150,2303003-Champ,101,101,101,1:41,8,,,1.0,DC,ARL,0.0,0,2,2.0,2.0,Visitor,48,19,48.0,0,35,20,2.0,3.0,,,,StatusOfficial,,,,,,,,,Home,22.0,3.0,30.0,0:21, ,,,,,,,,,,,,,,,,8,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,574,1684030145.0,79745,2023-05-13 22:09:05.000000,EventFootballPass,2-3-ARL 48 (1:34) 10 J. Ta'amu pass to 0 J. Hammond to ARL 41 for 7 yards QB Hit by 90 B. Hector (24 D. Evans),,True,4,1,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,151,2303003-Champ,94,94,94,1:34,8,,,1.0,DC,ARL,0.0,0,1,1.0,1.0,Visitor,48,19,48.0,0,35,20,2.0,3.0,22302,,,StatusOfficial,ResultPassComplete,,,,22296,20618,,7.0,Home,22.0,4.0,37.0,0:28, ,22010,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,575,1684030175.0,79775,2023-05-13 22:09:35.000000,EventFootballPass,"1-10-ARL 41 (1:30) 10 J. Ta'amu pass to 4 A. Smith to ARL 24 for 17 yards (4 J. Powell, 18 D. Payne)",,True,4,1,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,152,2303003-Champ,90,90,90,1:30,8,,,1.0,DC,ARL,0.0,0,1,1.0,1.0,Visitor,41,19,41.0,0,35,20,1.0,10.0,21251,,,StatusOfficial,ResultPassComplete,,,,22296,21427,22675,17.0,Home,22.0,5.0,55.0,0:39, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,576,1684030199.0,79799,2023-05-13 22:09:59.000000,EventFootballPass,1-10-ARL 24 (1:23) 10 J. Ta'amu pass incomplete,,True,4,1,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,153,2303003-Champ,83,83,83,1:23,8,,,1.0,DC,ARL,0.0,0,1,1.0,1.0,Visitor,24,19,24.0,0,35,20,1.0,10.0,,,,StatusOfficial,ResultPassIncomplete,,,,22296,,,,Home,22.0,6.0,54.0,0:39, ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,577,1684030234.0,79834,2023-05-13 22:10:34.000000,EventFootballPass,"2-10-ARL 24 (1:17) 10 J. Ta'amu pass to 0 J. Hammond for 24 yards, TOUCHDOWN",,True,4,1,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,154,2303003-Champ,77,77,77,1:17,8,,,1.0,DC,ARL,0.0,0,1,1.0,1.0,Visitor,24,19,24.0,0,35,20,2.0,10.0,,,,StatusOfficial,ResultPassComplete,,,,22296,20618,,24.0,Home,22.0,7.0,78.0,0:45,TD,,,,,,,,,ScoreTypeTd,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,578,1684030270.0,79870,2023-05-13 22:11:10.000000,EventFootballPat2PtPass,FROM ARL 5 (1:17) 10 J. Ta'amu 2-pt conversion pass to 8 J. Ferguson NO GOOD,,True,4,1,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,155,2303003-Champ,77,77,77,1:17,8,,,1.0,DC,ARL,0.0,0,1,1.0,1.0,Visitor,5,19,5.0,0,35,26,,,,,,StatusOfficial,ResultPassIncomplete,,,,22296,20474,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,579,1684030310.0,79910,2023-05-13 22:11:50.000000,EventFootballKickoff,FROM DC 30 (1:17) Preparing for Onside 4th Down attempt,,True,4,1,17,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,156,2303003-Champ,77,77,77,1:17,8,,,1.0,DC,ARL,0.0,0,1,1.0,1.0,Home,30,20,70.0,0,35,26,,,,,,StatusOfficial,ResultKickOnside4Thdown,,Home,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,580,1684030388.0,79988,2023-05-13 22:13:08.000000,EventFootballPass,4-15-DC 25 (1:08) 10 J. Ta'amu pass intended for 0 J. Hammond INTERCEPTED by 21 C. LeBlanc returned 12 yards to DC 40,,True,4,1,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,157,2303003-Champ,68,68,68,1:08,8,,,1.0,DC,ARL,0.0,0,1,1.0,1.0,Home,25,20,75.0,0,35,26,4.0,15.0,,,,StatusOfficial,ResultPassInterception,,Home,40.0,22296,20618,,,Home,25.0,1.0,,0:09,INT,,,,,,,,,,,,,,,,,,,,,,21798,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,581,1684030469.0,80069,2023-05-13 22:14:29.000000,EventFootballRush,1-10-DC 40 (1:08) 12 L. Perez rush to DC 41 for -1 yards,,True,4,1,8,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,158,2303003-Champ,68,68,68,1:08,1,,,0.0,ARL,DC,0.0,0,1,0.0,0.0,Home,40,21,40.0,0,35,26,1.0,10.0,,,,StatusOfficial,,,,,,,,-1.0,Home,40.0,1.0,-1.0,0:04, ,,21207,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,582,1684030513.0,80113,2023-05-13 22:15:13.000000,EventFootballTimeout,2-11-DC 41 (1:07) Timeout by D.C. Defenders at 1:07,,True,4,1,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,159,2303003-Champ,67,67,67,1:07,1,,,0.0,ARL,DC,0.0,0,1,0.0,0.0,Home,41,21,41.0,0,35,26,2.0,11.0,,,,StatusOfficial,,,,,,,,,Home,40.0,1.0,-1.0,0:01, ,,,,,,,,,,,,,,,,8,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,583,1684030544.0,80144,2023-05-13 22:15:44.000000,EventFootballRush,2-11-DC 41 (1:04) 12 L. Perez rush to DC 42 for -1 yards,,True,4,1,4,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,160,2303003-Champ,64,64,64,1:04,1,,,0.0,ARL,DC,0.0,0,0,0.0,0.0,Home,41,21,41.0,0,35,26,2.0,11.0,,,,StatusOfficial,,,,,,,,-1.0,Home,40.0,2.0,-2.0,0:09, ,,21207,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,586,1684030578.0,80178,2023-05-13 22:16:18.000000,EventFootballRush,3-12-DC 42 (0:30) 12 L. Perez rush to DC 43 for -1 yards,,True,4,0,30,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,161,2303003-Champ,30,30,30,0:30,1,,,0.0,ARL,DC,0.0,0,0,0.0,0.0,Home,42,21,42.0,0,35,26,3.0,12.0,,,,StatusOfficial,,,,,,,,-1.0,Home,40.0,3.0,-3.0,1:08,HALF,,21207,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,412,1684034211.7789445,,2023-05-13 23:16:51.778944,EventEnd,Game End Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,10020,2303003-Champ,0,0,0,0:00,1,,,0.0,ARL,DC,0.0,0,0,0.0,0.0,Home,43,22,43.0,0,35,26,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_5_13_ARL@DC,ARL,1,DC,8,outdoors,588,1684333705.8767793,,2023-05-17 10:28:25.876779,EventOfficial,Game Official Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_5_13_ARL@DC,,QBStat,10025,2303003-Champ,0,0,0,0:00,1,,,0.0,ARL,DC,0.0,0,0,0.0,0.0,Home,43,21,43.0,0,35,26,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
