season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,MapRoleTackler2,down,ydstogo,FootballYards,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,MapRolePunter,MapRolePuntreturner,FootballPuntYards,FootballPuntRetYards,MapRolePassDefender,MapRoleSacker1,FootballTimeoutTeamId,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,FootballConvAttPts,MapRoleQbHitter,MapRoleInterceptor,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,286,1682299874.0,77474,2023-04-24 01:31:14.000000,EventFootballRush,2-10-SEA 8 (4:34) 6 B. DiNucci rush to SEA 21 for 13 yards (24 W. Adams),,True,4,4,34,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,130,2302040-VGS-at-SEA,274,274,274,4:34,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,8,22,92.0,0,3,28,20007,,,StatusOfficial,,,,,21979,,2.0,10.0,13.0,,,,,,Home,8.0,2.0,13.0,0:57, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,288,1682299914.0,77514,2023-04-24 01:31:54.000000,EventFootballRush,"1-10-SEA 21 (3:56) 89 C. Taumoepeau rush to SEA 34 for 13 yards (25 M. Evans, 31 J. Summers)",,True,4,3,56,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,131,2302040-VGS-at-SEA,236,236,236,3:56,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,21,22,79.0,0,3,28,20461,,,StatusOfficial,,,,,21967,22754,1.0,10.0,13.0,,,,,,Home,8.0,3.0,26.0,1:36, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,290,1682299955.0,77555,2023-04-24 01:32:35.000000,EventFootballRush,"1-10-SEA 34 (3:15) 89 C. Taumoepeau rush to SEA 43 for 9 yards (90 J. Martin, 95 B. Jones)",,True,4,3,15,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,132,2302040-VGS-at-SEA,195,195,195,3:15,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,34,22,66.0,0,3,28,21948,,,StatusOfficial,,,,,21967,20832,1.0,10.0,9.0,,,,,,Home,8.0,4.0,35.0,2:24, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,292,1682299999.0,77599,2023-04-24 01:33:19.000000,EventFootballPass,2-1-SEA 43 (2:31) 6 B. DiNucci pass intended for 88 J. Veasy INTERCEPTED by 31 J. Summers returned 0 yards to VGS 15,,True,4,2,31,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,133,2302040-VGS-at-SEA,151,151,151,2:31,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,43,22,57.0,0,3,28,,,,StatusOfficial,ResultPassInterception,,Visitor,15.0,,,2.0,1.0,,,,,,,Home,8.0,5.0,35.0,2:52,INT,21979,22306,,,,,,,,,,,,,,,,22754,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,294,1682300066.0,77666,2023-04-24 01:34:26.000000,EventFootballPass,1-10-VGS 15 (2:26) 3 J. McClendon pass incomplete to 10 M. Sexton QB Hit by 52 A. Jackson,,True,4,2,26,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,134,2302040-VGS-at-SEA,146,146,146,2:26,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,15,23,85.0,0,3,28,,,,StatusOfficial,ResultPassIncomplete,,,,,,1.0,10.0,,,,,,,Visitor,15.0,1.0,,0:07, ,21022,21882,,,,,,,,,,,,,,,20760,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,296,1682300343.0,77943,2023-04-24 01:39:03.000000,EventFootballPass,"2-10-VGS 15 (1:46) 3 J. McClendon pass to 10 M. Sexton to SEA 1 for 84 yards Fumbled by 10 M. Sexton,  Forced by 16 M. Wright Recovered by Vegas Vipers (16 M. Wright)",,True,4,1,46,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,135,2302040-VGS-at-SEA,106,106,106,1:46,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Visitor,15,23,85.0,0,3,28,21721,,,StatusOfficial,ResultPassComplete,,Home,1.0,,,2.0,10.0,84.0,7,21882,7,TM,21721,Visitor,15.0,2.0,84.0,0:45, ,21022,21882,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,298,1682300503.0,78103,2023-04-24 01:41:43.000000,EventFootballRush,"1-1-SEA 1 (1:33) 32 S. Mckenzie rush for 1 yard, TOUCHDOWN",,True,4,1,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,136,2302040-VGS-at-SEA,93,93,93,1:33,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,1,23,1.0,0,3,28,,,,StatusOfficial,,,,,22906,,1.0,1.0,1.0,,,,,,Visitor,15.0,3.0,85.0,0:58,TD,,,,,,,,,,,,,,,ScoreTypeTd,,,,0,0.0,1.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,300,1682300544.0,78144,2023-04-24 01:42:24.000000,EventFootballPat2PtPass,FROM SEA 5 (1:33) 3 J. McClendon 2-pt conversion pass to 10 M. Sexton NO GOOD,,True,4,1,33,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,137,2302040-VGS-at-SEA,93,93,93,1:33,7,,,0.0,VGS,SEA,0.0,2,3,2.0,2.0,Home,5,23,5.0,0,9,28,,,,StatusOfficial,ResultPassIncomplete,,,,,,,,,,,,,,,,,,,,21022,21882,,,,,,,,,,,,,,2.0,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,306,1682300651.0,78251,2023-04-24 01:44:11.000000,EventFootballKickoff,"FROM VGS 30 (1:32) 38 S. Sloman kicks from VGS 30. 86 K. McKnight to SEA 17 for 9 yards (45 M. Spaight) PENALTY on (SEA) 9 C. Hicks, 10 yards",,True,4,1,32,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,138,2302040-VGS-at-SEA,92,92,92,1:32,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Visitor,30,24,30.0,0,9,28,22885,22904,21875,StatusOfficial,ResultKickReturned,9.0,Home,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,6,22344,10.0,ResultPenaltyOnkickoffpat,NA,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,305,1682300721.0,78321,2023-04-24 01:45:21.000000,EventFootballRush,"1-10-SEA 17 (1:21) 30 P. Lindsay rush to SEA 21 for 4 yards (90 J. Martin, 9 D. Anderson)",,True,4,1,21,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,139,2302040-VGS-at-SEA,81,81,81,1:21,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,17,24,83.0,0,9,28,21948,,,StatusOfficial,,,,,22901,20039,1.0,10.0,4.0,,,,,,Home,17.0,1.0,4.0,0:20, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,308,1682300761.0,78361,2023-04-24 01:46:01.000000,EventFootballRush,2-6-SEA 21 (0:41) 30 P. Lindsay rush to SEA 32 for 11 yards (24 W. Adams),,True,4,0,41,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,140,2302040-VGS-at-SEA,41,41,41,0:41,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,21,24,79.0,0,9,28,20007,,,StatusOfficial,,,,,22901,,2.0,6.0,11.0,,,,,,Home,17.0,2.0,15.0,1:00, ,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,329,1682300805.0,78405,2023-04-24 01:46:45.000000,EventFootballRush,1-10-SEA 32 (0:00) 30 P. Lindsay rush to SEA 42 for 10 yards (24 W. Adams),,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,141,2302040-VGS-at-SEA,0,0,0,0:00,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,32,24,68.0,0,9,28,20007,,,StatusOfficial,,,,,22901,,1.0,10.0,10.0,,,,,,Home,17.0,3.0,25.0,1:33,HALF,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,312,1682300831.9488473,,2023-04-24 01:47:11.948847,EventEnd,Game End Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,10020,2302040-VGS-at-SEA,0,0,0,0:00,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,42,24,58.0,0,9,28,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_23_VGS@SEA,VGS,7,SEA,6,outdoors,331,1682438539.1424725,,2023-04-25 16:02:19.142473,EventOfficial,Game Official Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_23_VGS@SEA,,QBStat,10025,2302040-VGS-at-SEA,0,0,0,0:00,6,,,1.0,SEA,VGS,0.0,2,3,3.0,3.0,Home,42,24,58.0,0,9,28,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
