season,game_id,away_team_abv,away_team,home_team_abv,home_team,roof,MarkerId,MarkerUTC,MarkerLTC,play_date_time,play_type,desc,comments,IsOfficial,qtr,ClockMinutes,ClockSeconds,game_half,SourceType,EventId,SituationCode,SourceId,SourceNativeMarkerId,OfficialCode,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,time,posteam,LastPlaySummary,LastPlayStatus,home_team_has_pos,posteam_abv,defteam_abv,receive_2h_ko_team,VisTimeouts,HomeTimeouts,posteam_timeouts_remaining,defteam_timeouts_remaining,BallOn_Side,BallOn_YardNum,DriveNum,yardline_100,spread_line,VisScore,HomeScore,MapRoleTackler1,MapRoleTackler2,MapRoleKicker,MapRoleKickreturner,FootballStatus,FootballPlayResult,FootballKickRetYards,FootballSetBallOn_VisOrHome,FootballSetBallOn_YardNum,MapRoleRusher,down,ydstogo,FootballYards,Drive_Start_VisOrHome,Drive_Start_YardNum,Drive_Plays,Drive_Yards,Drive_TOP,Result,MapRolePasser,MapRoleReceiver,FootballPenalty_TeamId,FootballPenalty_PlayerId,FootballPenalty_Yards,FootballPenalty_PenaltyResult,FootballPenalty_Description,FootballMainScoringPlay,FootballConvAttPts,MapRolePunter,MapRolePuntreturner,FootballPuntYards,MapRoleSacker1,MapRoleSacker2,MapRolePassDefender,FootballTimeoutTeamId,FootballPuntRetYards,MapRoleQbHitter,FootballFumble_TeamFumbled,FootballFumble_PlayerFumbled,FootballFumble_TeamRecovered,FootballFumble_PlayerRecovered,FootballFumble_PlayerForcedFumble,MapRoleInterceptor,FootballMiscScore_MiscScoreType,FootballMiscScore_TeamId,FootballMiscScore_PlayerId,punt_attempt,pass_touchdown,rush_touchdown,field_goal_attempt,field_goal_made,touchdown
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,281,1681608733.0,73933,2023-04-15 21:32:13.000000,EventFootballPenalty,"FROM ORL 10 (7:07) PENALTY on (SA) 62 D. Wallace, 5 yards",,True,4,7,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,131,2302034-ORL-at-SA,427,427,427,7:07,3,,,1.0,SA,ORL,0.0,2,2,2.0,2.0,Visitor,10,18,10.0,0,17,25,,,,,StatusOfficial,,,,,,,,,Home,24.0,3.0,7.0,1:57,PUNT,,,3,21621,5.0,ResultPenaltyRepeatdown,NA,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,283,1681608752.0,73952,2023-04-15 21:32:32.000000,EventFootballPat2PtPass,FROM ORL 15 (7:07) 16 J. Coan 2-pt conversion pass to 13 N. Holley NO GOOD,,True,4,7,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,132,2302034-ORL-at-SA,427,427,427,7:07,3,,,1.0,SA,ORL,0.0,2,2,2.0,2.0,Visitor,15,18,15.0,0,17,25,,,,,StatusOfficial,ResultPassInterception,,,,,,,,,,,,,,20301,20707,,,,,,,2.0,,,,,,,,,,,,,,,21448,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,285,1681608821.0,74021,2023-04-15 21:33:41.000000,EventFootballKickoff,FROM SA 30 (7:07) 23 P. Romo kicks from SA 30. 17 E. Rogers to ORL 28 for 23 yards (27 T. Hanks),,True,4,7,7,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,133,2302034-ORL-at-SA,427,427,427,7:07,4,,,0.0,ORL,SA,0.0,2,2,2.0,2.0,Home,30,19,30.0,0,17,25,22534,,21775,22708,StatusOfficial,ResultKickReturned,23.0,Visitor,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,287,1681608879.0,74079,2023-04-15 21:34:39.000000,EventFootballPass,"1-10-ORL 28 (6:55) 3 D. Francois pass to 14 C. Rambo to ORL 37 for 9 yards (21 S. Williams, 15 J. Williams)",,True,4,6,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,134,2302034-ORL-at-SA,415,415,415,6:55,4,,,0.0,ORL,SA,0.0,2,2,2.0,2.0,Visitor,28,19,72.0,0,17,25,22819,21974,,,StatusOfficial,ResultPassComplete,,,,,1.0,10.0,9.0,Visitor,28.0,1.0,9.0,0:29, ,20512,22018,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,289,1681608916.0,74116,2023-04-15 21:35:16.000000,EventFootballPass,2-1-ORL 37 (6:18) 3 D. Francois pass incomplete to 14 C. Rambo Pass Defended by 1 L. Barcoo,,True,4,6,18,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,135,2302034-ORL-at-SA,378,378,378,6:18,4,,,0.0,ORL,SA,0.0,2,2,2.0,2.0,Visitor,37,19,63.0,0,17,25,,,,,StatusOfficial,ResultPassIncomplete,,,,,2.0,1.0,,Visitor,28.0,2.0,9.0,0:54, ,20512,22018,,,,,,,,,,,,,20087,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,291,1681609006.0,74206,2023-04-15 21:36:46.000000,EventFootballRush,3-1-ORL 37 (5:53) 26 D. Darrington rush to SA 4 for 59 yards (5 T. Adewusi),,True,4,5,53,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,136,2302034-ORL-at-SA,353,353,353,5:53,4,,,0.0,ORL,SA,0.0,2,2,2.0,2.0,Visitor,37,19,63.0,0,17,25,20008,,,,StatusOfficial,,,,,20357,3.0,1.0,59.0,Visitor,28.0,3.0,68.0,1:31, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,293,1681609039.0,74239,2023-04-15 21:37:19.000000,EventFootballRush,"1-4-SA 4 (5:19) 26 D. Darrington rush to SA 3 for 1 yard (45 D. Scott, 40 R. Jeffers)",,True,4,5,19,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,137,2302034-ORL-at-SA,319,319,319,5:19,4,,,0.0,ORL,SA,0.0,2,2,2.0,2.0,Home,4,19,4.0,0,17,25,22844,20785,,,StatusOfficial,,,,,20357,1.0,4.0,1.0,Visitor,28.0,4.0,69.0,1:55, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,295,1681609078.0,74278,2023-04-15 21:37:58.000000,EventFootballRush,"2-3-SA 3 (4:40) 26 D. Darrington rush to SA 3 for 0 yards (40 R. Jeffers, 5 T. Adewusi)",,True,4,4,40,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,138,2302034-ORL-at-SA,280,280,280,4:40,4,,,0.0,ORL,SA,0.0,2,2,2.0,2.0,Home,3,19,3.0,0,17,25,20785,20008,,,StatusOfficial,,,,,20357,2.0,3.0,0.0,Visitor,28.0,5.0,69.0,2:35, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,297,1681609125.0,74325,2023-04-15 21:38:45.000000,EventFootballTimeout,3-3-SA 3 (3:59) Timeout by Orlando Guardians at 3:59,,True,4,3,59,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,139,2302034-ORL-at-SA,239,239,239,3:59,4,,,0.0,ORL,SA,0.0,2,2,2.0,2.0,Home,3,19,3.0,0,17,25,,,,,StatusOfficial,,,,,,3.0,3.0,,Visitor,28.0,5.0,69.0,3:08, ,,,,,,,,,,,,,,,,4,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,299,1681609196.0,74396,2023-04-15 21:39:56.000000,EventFootballPass,"3-3-SA 3 (3:55) 3 D. Francois pass to 18 A. Jamiel for 3 yards QB Hit by 45 D. Scott, TOUCHDOWN",,True,4,3,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,140,2302034-ORL-at-SA,235,235,235,3:55,4,,,0.0,ORL,SA,0.0,1,2,1.0,1.0,Home,3,19,3.0,0,17,25,,,,,StatusOfficial,ResultPassComplete,,,,,3.0,3.0,3.0,Visitor,28.0,6.0,72.0,3:12,TD,20512,20783,,,,,,ScoreTypeTd,,,,,,,,,,22844,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,301,1681609261.0,74461,2023-04-15 21:41:01.000000,EventFootballPat2PtPass,FROM SA 5 (3:55) 12 Q. Dormady 2-pt conversion pass to 81 J. Thomas NO GOOD,,True,4,3,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,141,2302034-ORL-at-SA,235,235,235,3:55,4,,,0.0,ORL,SA,0.0,1,2,1.0,1.0,Home,5,19,5.0,0,23,25,,,,,StatusOfficial,ResultPassIncomplete,,,,,,,,,,,,,,20407,21546,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,303,1681609338.0,74538,2023-04-15 21:42:18.000000,EventFootballKickoff,FROM ORL 30 (3:55) 0 J. Borregales kicks from ORL 30. 6 F. Brown to SA 40 for 35 yards (41 J. Gemmel),,True,4,3,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,142,2302034-ORL-at-SA,235,235,235,3:55,3,,,1.0,SA,ORL,0.0,1,2,2.0,2.0,Visitor,30,20,30.0,0,23,25,20546,,21741,20203,StatusOfficial,ResultKickReturned,35.0,Home,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,305,1681609407.0,74607,2023-04-15 21:43:27.000000,EventFootballRush,1-10-SA 40 (3:45) 9 J. Patrick rush to ORL 41 for 19 yards (23 N. Hosein),,True,4,3,45,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,143,2302034-ORL-at-SA,225,225,225,3:45,3,,,1.0,SA,ORL,0.0,1,2,2.0,2.0,Home,40,20,60.0,0,23,25,20723,,,,StatusOfficial,,,,,21196,1.0,10.0,19.0,Home,40.0,1.0,19.0,0:26, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,307,1681609451.0,74651,2023-04-15 21:44:11.000000,EventFootballRush,"1-10-ORL 41 (3:01) 9 J. Patrick rush to ORL 39 for 2 yards (56 S. Maponga, 34 N. Coe)",,True,4,3,1,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,144,2302034-ORL-at-SA,181,181,181,3:01,3,,,1.0,SA,ORL,0.0,1,2,2.0,2.0,Visitor,41,20,41.0,0,23,25,20992,20308,,,StatusOfficial,,,,,21196,1.0,10.0,2.0,Home,40.0,2.0,21.0,1:03, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,309,1681609490.0,74690,2023-04-15 21:44:50.000000,EventFootballRush,"2-8-ORL 39 (2:23) 9 J. Patrick rush to ORL 37 for 2 yards (48 J. Blakely, 44 T. Plummer)",,True,4,2,23,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,145,2302034-ORL-at-SA,143,143,143,2:23,3,,,1.0,SA,ORL,0.0,1,2,2.0,2.0,Visitor,39,20,39.0,0,23,25,20134,21244,,,StatusOfficial,,,,,21196,2.0,8.0,2.0,Home,40.0,3.0,23.0,1:50, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,311,1681609735.0,74935,2023-04-15 21:48:55.000000,EventFootballPass,3-6-ORL 37 (1:55) 16 J. Coan pass to 82 L. Akers to ORL 31 for 6 yards (44 T. Plummer),,True,4,1,55,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,146,2302034-ORL-at-SA,115,115,115,1:55,3,,,1.0,SA,ORL,0.0,1,2,2.0,2.0,Visitor,37,20,37.0,0,23,25,21244,,,,StatusOfficial,ResultPassComplete,,,,,3.0,6.0,6.0,Home,40.0,4.0,29.0,2:00, ,20301,20016,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,313,1681609797.0,74997,2023-04-15 21:49:57.000000,EventFootballRush,"1-10-ORL 31 (1:28) 9 J. Patrick rush to ORL 29 for 2 yards (44 T. Plummer, 9 G. Willis)",,True,4,1,28,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,147,2302034-ORL-at-SA,88,88,88,1:28,3,,,1.0,SA,ORL,0.0,1,2,2.0,2.0,Visitor,31,20,31.0,0,23,25,21244,21696,,,StatusOfficial,,,,,21196,1.0,10.0,2.0,Home,40.0,5.0,31.0,2:28, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,315,1681609821.0,75021,2023-04-15 21:50:21.000000,EventFootballTimeout,2-8-ORL 29 (1:27) Timeout by Orlando Guardians at 1:27,,True,4,1,27,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,148,2302034-ORL-at-SA,87,87,87,1:27,3,,,1.0,SA,ORL,0.0,1,2,2.0,2.0,Visitor,29,20,29.0,0,23,25,,,,,StatusOfficial,,,,,,2.0,8.0,,Home,40.0,5.0,31.0,2:28, ,,,,,,,,,,,,,,,,4,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,317,1681609880.0,75080,2023-04-15 21:51:20.000000,EventFootballRush,"2-8-ORL 29 (1:25) 9 J. Patrick rush to ORL 27 for 2 yards (9 G. Willis, 8 T. Smith)",,True,4,1,25,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,149,2302034-ORL-at-SA,85,85,85,1:25,3,,,1.0,SA,ORL,0.0,0,2,2.0,2.0,Visitor,29,20,29.0,0,23,25,21696,21448,,,StatusOfficial,,,,,21196,2.0,8.0,2.0,Home,40.0,6.0,33.0,2:45, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,321,1681610073.7412395,,2023-04-15 21:54:33.741240,EventEnd,Game End Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,10020,2302034-ORL-at-SA,0,0,0,0:00,3,,,1.0,SA,ORL,0.0,0,2,2.0,2.0,Visitor,30,20,30.0,0,23,25,,,,,,,,,,,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
2023,FOOTBALL_XFL_2023_4_15_ORL@SA,ORL,4,SA,3,outdoors,331,1681743501.8514323,,2023-04-17 10:58:21.851432,EventOfficial,Game Official Marker,,True,4,0,0,Half2,MaSourceTypeOfficialScoring,FOOTBALL_XFL_2023_4_15_ORL@SA,,QBStat,10025,2302034-ORL-at-SA,0,0,0,0:00,3,,,1.0,SA,ORL,0.0,0,2,2.0,2.0,Visitor,30,20,30.0,0,23,25,,,,,,,,,,,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0
